"DATE","P00M1","P00M2","P00M3","P00M4","P00M5","P00M6","P00M7","P00M8","P00M9","P00M10","P00M11","P00M12","P01M1","P01M2","P01M3","P01M4","P01M5","P01M6","P01M7","P01M8","P01M9","P01M10","P01M11","P01M12","P02M1","P02M2","P02M3","P02M4","P02M5","P02M6","P02M7","P02M8","P02M9","P02M10","P02M11","P02M12","P03M1","P03M2","P03M3","P03M4","P03M5","P03M6","P03M7","P03M8","P03M9","P03M10","P03M11","P03M12","P04M1","P04M2","P04M3","P04M4","P04M5","P04M6","P04M7","P04M8","P04M9","P04M10","P04M11","P04M12","P05M1","P05M2","P05M3","P05M4","P05M5","P05M6","P05M7","P05M8","P05M9","P05M10","P05M11","P05M12","P06M1","P06M2","P06M3","P06M4","P06M5","P06M6","P06M7","P06M8","P06M9","P06M10","P06M11","P06M12","P07M1","P07M2","P07M3","P07M4","P07M5","P07M6","P07M7","P07M8","P07M9","P07M10","P07M11","P07M12","P08M1","P08M2","P08M3","P08M4","P08M5","P08M6","P08M7","P08M8","P08M9","P08M10","P08M11","P08M12","P09M1","P09M2","P09M3","P09M4","P09M5","P09M6","P09M7","P09M8","P09M9","P09M10","P09M11","P09M12"
"1953:Q2","#N/A","#N/A","#N/A","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","19.2","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","18.204","16.133","16.133","16.133","16.133","16.133"
"1953:Q3","#N/A","#N/A","#N/A","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","19.27","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","18.266","16.187","16.187","16.187","16.187","16.187"
"1953:Q4","#N/A","#N/A","#N/A","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","19.33","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","18.327","16.241","16.241","16.241","16.241","16.241"
"1954:Q1","#N/A","#N/A","#N/A","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","19.42","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","18.405","16.309","16.309","16.309","16.309","16.309"
"1954:Q2","#N/A","#N/A","#N/A","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","18.44","16.334","16.334","16.334","16.334","16.334"
"1954:Q3","#N/A","#N/A","#N/A","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","19.45","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","18.432","16.324","16.324","16.324","16.324","16.324"
"1954:Q4","#N/A","#N/A","#N/A","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","19.47","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","18.457","16.343","16.343","16.343","16.343","16.343"
"1955:Q1","#N/A","#N/A","#N/A","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","19.55","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","18.531","16.407","16.407","16.407","16.407","16.407"
"1955:Q2","#N/A","#N/A","#N/A","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","19.66","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","18.636","16.497","16.497","16.497","16.497","16.497"
"1955:Q3","#N/A","#N/A","#N/A","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","19.8","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","18.771","16.617","16.617","16.617","16.617","16.617"
"1955:Q4","#N/A","#N/A","#N/A","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","19.93","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","18.898","16.727","16.727","16.727","16.727","16.727"
"1956:Q1","#N/A","#N/A","#N/A","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","20.13","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","19.086","16.891","16.891","16.891","16.891","16.891"
"1956:Q2","#N/A","#N/A","#N/A","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","20.32","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","19.265","17.05","17.05","17.05","17.05","17.05"
"1956:Q3","#N/A","#N/A","#N/A","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","20.54","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","19.485","17.244","17.244","17.244","17.244","17.244"
"1956:Q4","#N/A","#N/A","#N/A","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","20.67","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","19.604","17.348","17.348","17.348","17.348","17.348"
"1957:Q1","#N/A","#N/A","#N/A","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","20.91","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","19.832","17.55","17.55","17.55","17.55","17.55"
"1957:Q2","#N/A","#N/A","#N/A","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","21.05","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","19.971","17.671","17.671","17.671","17.671","17.671"
"1957:Q3","#N/A","#N/A","#N/A","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","21.21","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","20.124","17.809","17.809","17.809","17.809","17.809"
