"DATE","NCONSHHM09M8","NCONSHHM09M9","NCONSHHM09M10","NCONSHHM09M11","NCONSHHM09M12","NCONSHHM10M1","NCONSHHM10M2","NCONSHHM10M3","NCONSHHM10M4","NCONSHHM10M5","NCONSHHM10M6","NCONSHHM10M7","NCONSHHM10M8","NCONSHHM10M9","NCONSHHM10M10","NCONSHHM10M11","NCONSHHM10M12","NCONSHHM11M1","NCONSHHM11M2","NCONSHHM11M3","NCONSHHM11M4","NCONSHHM11M5","NCONSHHM11M6","NCONSHHM11M7","NCONSHHM11M8","NCONSHHM11M9","NCONSHHM11M10","NCONSHHM11M11","NCONSHHM11M12","NCONSHHM12M1","NCONSHHM12M2","NCONSHHM12M3","NCONSHHM12M4","NCONSHHM12M5","NCONSHHM12M6","NCONSHHM12M7","NCONSHHM12M8","NCONSHHM12M9","NCONSHHM12M10","NCONSHHM12M11","NCONSHHM12M12","NCONSHHM13M1","NCONSHHM13M2","NCONSHHM13M3","NCONSHHM13M4","NCONSHHM13M5","NCONSHHM13M6","NCONSHHM13M7","NCONSHHM13M8","NCONSHHM13M9","NCONSHHM13M10","NCONSHHM13M11","NCONSHHM13M12","NCONSHHM14M1","NCONSHHM14M2","NCONSHHM14M3","NCONSHHM14M4","NCONSHHM14M5","NCONSHHM14M6","NCONSHHM14M7","NCONSHHM14M8","NCONSHHM14M9","NCONSHHM14M10","NCONSHHM14M11","NCONSHHM14M12","NCONSHHM15M1","NCONSHHM15M2","NCONSHHM15M3","NCONSHHM15M4","NCONSHHM15M5","NCONSHHM15M6","NCONSHHM15M7","NCONSHHM15M8","NCONSHHM15M9","NCONSHHM15M10","NCONSHHM15M11"
"1968:03","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.432","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433","256.433"
"1968:04","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.666","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667","258.667"
"1968:05","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349","260.349"
"1968:06","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.015","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016","264.016"
"1968:07","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49","265.49"
"1968:08","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.455","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456","267.456"
"1968:09","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.68","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681","269.681"
"1968:10","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.722","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723","271.723"
"1968:11","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.969","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97","273.97"
"1968:12","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916","275.916"
"1969:01","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829","277.829"
"1969:02","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.391","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392","280.392"
"1969:03","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.493","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494","281.494"
"1969:04","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.273","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274","284.274"
"1969:05","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.822","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823","287.823"
"1969:06","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.576","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577","289.577"
"1969:07","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.845","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846","290.846"
