"DATE","HS10M1","HS10M2","HS10M3","HS10M4","HS10M5","HS10M6","HS10M7","HS10M8","HS10M9","HS10M10","HS10M11","HS10M12","HS11M1","HS11M2","HS11M3","HS11M4","HS11M5","HS11M6","HS11M7","HS11M8","HS11M9","HS11M10","HS11M11","HS11M12","HS12M1","HS12M2","HS12M3","HS12M4","HS12M5","HS12M6","HS12M7","HS12M8","HS12M9","HS12M10","HS12M11","HS12M12","HS13M1","HS13M2","HS13M3","HS13M4","HS13M5","HS13M6","HS13M7","HS13M8","HS13M9","HS13M10","HS13M11","HS13M12","HS14M1","HS14M2","HS14M3","HS14M4","HS14M5","HS14M6","HS14M7","HS14M8","HS14M9","HS14M10","HS14M11","HS14M12","HS15M1","HS15M2","HS15M3","HS15M4","HS15M5","HS15M6","HS15M7","HS15M8","HS15M9","HS15M10","HS15M11"
"2001:10","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8"
"2001:11","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8"
"2001:12","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1"
"2002:01","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8"
"2002:02","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2"
"2002:03","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2"
"2002:04","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1"
"2002:05","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1"
"2002:06","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3","100.3"
"2002:07","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.8","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9"
"2002:08","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2"
"2002:09","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2"
"2002:10","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0"
"2002:11","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0"
"2002:12","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9"
"2003:01","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","100.0","100.0","100.0","100.0","100.0","99.7","99.7","99.7","99.7","99.7","99.7","99.7","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7"
"2003:02","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7"
"2003:03","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4"
"2003:04","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1"
"2003:05","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4"
"2003:06","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2"
"2003:07","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.1","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2"
"2003:08","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.2","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6"
"2003:09","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5"
"2003:10","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.5","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6","99.6"
"2003:11","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0","100.0"
"2003:12","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.7","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.3","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4","99.4"
"2004:01","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","99.9","99.9","99.9","99.9","99.9","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9","99.9"
"2004:02","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.5","100.5","100.5","100.5","100.5","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2"
"2004:03","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.1","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2","100.2"
"2004:04","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.4","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5","100.5"
"2004:05","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1","101.1"
"2004:06","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","101.0","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.6","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7"
"2004:07","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.3","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4"
"2004:08","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.2","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.4","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5","101.5"
"2004:09","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.8","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.6","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7","101.7"
"2004:10","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.0","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1","102.1"
