"DATE","REX00M1","REX00M2","REX00M3","REX00M4","REX00M5","REX00M6","REX00M7","REX00M8","REX00M9","REX00M10","REX00M11","REX00M12","REX01M1","REX01M2","REX01M3","REX01M4","REX01M5","REX01M6","REX01M7","REX01M8","REX01M9","REX01M10","REX01M11","REX01M12","REX02M1","REX02M2","REX02M3","REX02M4","REX02M5","REX02M6","REX02M7","REX02M8","REX02M9","REX02M10","REX02M11","REX02M12","REX03M1","REX03M2","REX03M3","REX03M4","REX03M5","REX03M6","REX03M7","REX03M8","REX03M9","REX03M10","REX03M11","REX03M12","REX04M1","REX04M2","REX04M3","REX04M4","REX04M5","REX04M6","REX04M7","REX04M8","REX04M9","REX04M10","REX04M11","REX04M12","REX05M1","REX05M2","REX05M3","REX05M4","REX05M5","REX05M6","REX05M7","REX05M8","REX05M9","REX05M10","REX05M11","REX05M12","REX06M1","REX06M2","REX06M3","REX06M4","REX06M5","REX06M6","REX06M7","REX06M8","REX06M9","REX06M10","REX06M11","REX06M12","REX07M1","REX07M2","REX07M3","REX07M4","REX07M5","REX07M6","REX07M7","REX07M8","REX07M9","REX07M10","REX07M11","REX07M12","REX08M1","REX08M2","REX08M3","REX08M4","REX08M5","REX08M6","REX08M7","REX08M8","REX08M9","REX08M10","REX08M11","REX08M12","REX09M1","REX09M2","REX09M3","REX09M4","REX09M5","REX09M6","REX09M7","REX09M8","REX09M9","REX09M10","REX09M11","REX09M12"
"1953:Q2","#N/A","#N/A","#N/A","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","56.0","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","54.5","59.3","59.3","59.3","59.3","59.3"
"1953:Q3","#N/A","#N/A","#N/A","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","58.3","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","56.7","61.7","61.7","61.7","61.7","61.7"
"1953:Q4","#N/A","#N/A","#N/A","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","56.3","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","54.8","59.6","59.6","59.6","59.6","59.6"
"1954:Q1","#N/A","#N/A","#N/A","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","53.8","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","52.4","56.9","56.9","56.9","56.9","56.9"
"1954:Q2","#N/A","#N/A","#N/A","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","61.6","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","59.9","65.1","65.1","65.1","65.1","65.1"
"1954:Q3","#N/A","#N/A","#N/A","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","59.5","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","58.0","63.0","63.0","63.0","63.0","63.0"
"1954:Q4","#N/A","#N/A","#N/A","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","62.3","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","60.6","65.9","65.9","65.9","65.9","65.9"
"1955:Q1","#N/A","#N/A","#N/A","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","64.6","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","62.9","68.4","68.4","68.4","68.4","68.4"
"1955:Q2","#N/A","#N/A","#N/A","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","63.1","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","61.4","66.8","66.8","66.8","66.8","66.8"
"1955:Q3","#N/A","#N/A","#N/A","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","67.2","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","65.5","71.2","71.2","71.2","71.2","71.2"
"1955:Q4","#N/A","#N/A","#N/A","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","67.5","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","65.8","71.5","71.5","71.5","71.5","71.5"
"1956:Q1","#N/A","#N/A","#N/A","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","68.9","74.9","74.9","74.9","74.9","74.9"
"1956:Q2","#N/A","#N/A","#N/A","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","79.9","79.9","79.9","79.9","79.9"
"1956:Q3","#N/A","#N/A","#N/A","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","76.0","82.6","82.6","82.6","82.6","82.6"
"1956:Q4","#N/A","#N/A","#N/A","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","81.6","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","79.4","86.3","86.3","86.3","86.3","86.3"
"1957:Q1","#N/A","#N/A","#N/A","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","86.9","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","91.9","91.9","91.9","91.9","91.9"
"1957:Q2","#N/A","#N/A","#N/A","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","89.2","89.2","89.2","89.2","89.2"
"1957:Q3","#N/A","#N/A","#N/A","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","86.7","86.7","86.7","86.7","86.7"
"1957:Q4","#N/A","#N/A","#N/A","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","84.1","84.1","84.1","84.1","84.1"
"1958:Q1","#N/A","#N/A","#N/A","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","71.4","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","69.7","75.8","75.8","75.8","75.8","75.8"
"1958:Q2","#N/A","#N/A","#N/A","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","71.7","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","76.1","76.1","76.1","76.1","76.1"
"1958:Q3","#N/A","#N/A","#N/A","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","76.4","76.4","76.4","76.4","76.4"
"1958:Q4","#N/A","#N/A","#N/A","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","71.9","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","76.1","76.1","76.1","76.1","76.1"
"1959:Q1","68.7","68.7","68.7","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","81.2","81.2","81.2","81.2","81.2"
"1959:Q2","70.1","70.1","70.1","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","70.6","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","83.9","83.9","83.9","83.9","83.9"
"1959:Q3","75.8","75.8","75.8","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","86.5","86.5","86.5","86.5","86.5"
"1959:Q4","72.9","72.9","72.9","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","84.2","84.2","84.2","84.2","84.2"
