"DATE","RCOND00M1","RCOND00M2","RCOND00M3","RCOND00M4","RCOND00M5","RCOND00M6","RCOND00M7","RCOND00M8","RCOND00M9","RCOND00M10","RCOND00M11","RCOND00M12","RCOND01M1","RCOND01M2","RCOND01M3","RCOND01M4","RCOND01M5","RCOND01M6","RCOND01M7","RCOND01M8","RCOND01M9","RCOND01M10","RCOND01M11","RCOND01M12","RCOND02M1","RCOND02M2","RCOND02M3","RCOND02M4","RCOND02M5","RCOND02M6","RCOND02M7","RCOND02M8","RCOND02M9","RCOND02M10","RCOND02M11","RCOND02M12","RCOND03M1","RCOND03M2","RCOND03M3","RCOND03M4","RCOND03M5","RCOND03M6","RCOND03M7","RCOND03M8","RCOND03M9","RCOND03M10","RCOND03M11","RCOND03M12","RCOND04M1","RCOND04M2","RCOND04M3","RCOND04M4","RCOND04M5","RCOND04M6","RCOND04M7","RCOND04M8","RCOND04M9","RCOND04M10","RCOND04M11","RCOND04M12","RCOND05M1","RCOND05M2","RCOND05M3","RCOND05M4","RCOND05M5","RCOND05M6","RCOND05M7","RCOND05M8","RCOND05M9","RCOND05M10","RCOND05M11","RCOND05M12","RCOND06M1","RCOND06M2","RCOND06M3","RCOND06M4","RCOND06M5","RCOND06M6","RCOND06M7","RCOND06M8","RCOND06M9","RCOND06M10","RCOND06M11","RCOND06M12","RCOND07M1","RCOND07M2","RCOND07M3","RCOND07M4","RCOND07M5","RCOND07M6","RCOND07M7","RCOND07M8","RCOND07M9","RCOND07M10","RCOND07M11","RCOND07M12","RCOND08M1","RCOND08M2","RCOND08M3","RCOND08M4","RCOND08M5","RCOND08M6","RCOND08M7","RCOND08M8","RCOND08M9","RCOND08M10","RCOND08M11","RCOND08M12","RCOND09M1","RCOND09M2","RCOND09M3","RCOND09M4","RCOND09M5","RCOND09M6","RCOND09M7","RCOND09M8","RCOND09M9","RCOND09M10","RCOND09M11","RCOND09M12"
"1968:Q4","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","162.8","162.8","162.8","162.8","162.8"
"1969:Q1","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","191.5","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","176.0","165.9","165.9","165.9","165.9","165.9"
"1969:Q2","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","175.5","165.4","165.4","165.4","165.4","165.4"
"1969:Q3","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","190.4","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","165.0","165.0","165.0","165.0","165.0"
"1969:Q4","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","189.5","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","174.1","164.4","164.4","164.4","164.4","164.4"
"1970:Q1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","186.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","171.1","161.9","161.9","161.9","161.9","161.9"
"1970:Q2","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","188.0","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.8","172.9","172.9","172.9","163.7","163.7","163.7","163.7","163.7"
"1970:Q3","188.5","188.5","188.5","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","188.6","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","173.3","164.3","164.3","164.3","164.3","164.3"
"1970:Q4","174.9","174.9","174.9","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","175.0","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","160.8","153.4","153.4","153.4","153.4","153.4"
"1971:Q1","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","194.6","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","178.9","169.8","169.8","169.8","169.8","169.8"
"1971:Q2","199.0","199.0","199.0","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","199.1","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","182.9","173.7","173.7","173.7","173.7","173.7"
"1971:Q3","204.3","204.3","204.3","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","204.4","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","187.8","178.3","178.3","178.3","178.3","178.3"
"1971:Q4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","213.4","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","185.9","185.9","185.9","185.9","185.9"
"1972:Q1","218.6","218.6","218.6","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","218.5","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","200.9","190.2","190.2","190.2","190.2","190.2"
"1972:Q2","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","223.9","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","205.8","195.0","195.0","195.0","195.0","195.0"
"1972:Q3","229.7","229.7","229.7","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","229.8","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","211.1","200.0","200.0","200.0","200.0","200.0"
"1972:Q4","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","242.2","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","222.6","210.5","210.5","210.5","210.5","210.5"
"1973:Q1","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","257.9","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.8","236.7","236.7","236.7","223.9","223.9","223.9","223.9","223.9"
"1973:Q2","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","253.8","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","233.7","221.3","221.3","221.3","221.3","221.3"
"1973:Q3","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","251.8","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.3","231.4","231.4","231.4","219.4","219.4","219.4","219.4","219.4"
"1973:Q4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","245.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.4","225.5","225.5","225.5","214.4","214.4","214.4","214.4","214.4"
