"DATE","RCONSHHM09M8","RCONSHHM09M9","RCONSHHM09M10","RCONSHHM09M11","RCONSHHM09M12","RCONSHHM10M1","RCONSHHM10M2","RCONSHHM10M3","RCONSHHM10M4","RCONSHHM10M5","RCONSHHM10M6","RCONSHHM10M7","RCONSHHM10M8","RCONSHHM10M9","RCONSHHM10M10","RCONSHHM10M11","RCONSHHM10M12","RCONSHHM11M1","RCONSHHM11M2","RCONSHHM11M3","RCONSHHM11M4","RCONSHHM11M5","RCONSHHM11M6","RCONSHHM11M7","RCONSHHM11M8","RCONSHHM11M9","RCONSHHM11M10","RCONSHHM11M11","RCONSHHM11M12","RCONSHHM12M1","RCONSHHM12M2","RCONSHHM12M3","RCONSHHM12M4","RCONSHHM12M5","RCONSHHM12M6","RCONSHHM12M7","RCONSHHM12M8","RCONSHHM12M9","RCONSHHM12M10","RCONSHHM12M11","RCONSHHM12M12","RCONSHHM13M1","RCONSHHM13M2","RCONSHHM13M3","RCONSHHM13M4","RCONSHHM13M5","RCONSHHM13M6","RCONSHHM13M7","RCONSHHM13M8","RCONSHHM13M9","RCONSHHM13M10","RCONSHHM13M11","RCONSHHM13M12","RCONSHHM14M1","RCONSHHM14M2","RCONSHHM14M3","RCONSHHM14M4","RCONSHHM14M5","RCONSHHM14M6","RCONSHHM14M7","RCONSHHM14M8","RCONSHHM14M9","RCONSHHM14M10","RCONSHHM14M11","RCONSHHM14M12","RCONSHHM15M1","RCONSHHM15M2","RCONSHHM15M3","RCONSHHM15M4","RCONSHHM15M5"
"1998:09","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.546","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","4562.926","5063.64","5063.64","5063.64","5063.64","5063.64","5063.64","5063.64","5063.64","5063.64","5063.64","5063.64","5063.64","5063.53","5063.53","5063.53","5063.53","5063.53","5063.53","5063.53","5063.53","5063.53","5063.53"
"1998:10","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4559.666","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","4560.046","5057.144","5057.144","5057.144","5057.144","5057.144","5057.144","5057.144","5057.144","5057.144","5057.144","5057.144","5057.144","5057.03","5057.03","5057.03","5057.03","5057.03","5057.03","5057.03","5057.03","5057.03","5057.03"
"1998:11","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.115","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","4565.495","5062.366","5062.366","5062.366","5062.366","5062.366","5062.366","5062.366","5062.366","5062.366","5062.366","5062.366","5062.366","5062.256","5062.256","5062.256","5062.256","5062.256","5062.256","5062.256","5062.256","5062.256","5062.256"
"1998:12","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4582.856","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","4583.237","5083.637","5083.637","5083.637","5083.637","5083.637","5083.637","5083.637","5083.637","5083.637","5083.637","5083.637","5083.637","5083.54","5083.54","5083.54","5083.54","5083.54","5083.54","5083.54","5083.54","5083.54","5083.54"
"1999:01","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.593","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","4598.976","5103.903","5103.903","5103.903","5103.903","5103.903","5103.903","5103.903","5103.903","5103.903","5103.903","5103.903","5103.903","5098.694","5098.694","5098.694","5098.694","5098.694","5098.694","5098.694","5098.694","5098.694","5098.694"
"1999:02","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4601.661","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","4602.044","5109.342","5109.342","5109.342","5109.342","5109.342","5109.342","5109.342","5109.342","5109.342","5109.342","5109.342","5109.342","5102.436","5102.436","5102.436","5102.436","5102.436","5102.436","5102.436","5102.436","5102.436","5102.436"
"1999:03","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4623.811","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","4624.196","5134.124","5134.124","5134.124","5134.124","5134.124","5134.124","5134.124","5134.124","5134.124","5134.124","5134.124","5134.124","5123.073","5123.073","5123.073","5123.073","5123.073","5123.073","5123.073","5123.073","5123.073","5123.073"
"1999:04","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.025","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","4651.412","5162.527","5162.527","5162.527","5162.527","5162.527","5162.527","5162.527","5162.527","5162.527","5162.527","5162.527","5162.527","5150.809","5150.809","5150.809","5150.809","5150.809","5150.809","5150.809","5150.809","5150.809","5150.809"
"1999:05","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.537","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","4656.924","5167.729","5167.729","5167.729","5167.729","5167.729","5167.729","5167.729","5167.729","5167.729","5167.729","5167.729","5167.729","5153.748","5153.748","5153.748","5153.748","5153.748","5153.748","5153.748","5153.748","5153.748","5153.748"
"1999:06","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4674.721","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","4675.11","5187.827","5187.827","5187.827","5187.827","5187.827","5187.827","5187.827","5187.827","5187.827","5187.827","5187.827","5187.827","5172.48","5172.48","5172.48","5172.48","5172.48","5172.48","5172.48","5172.48","5172.48","5172.48"
"1999:07","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.608","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","4699.999","5216.103","5216.103","5216.103","5216.103","5216.103","5216.103","5216.103","5216.103","5216.103","5216.103","5216.103","5216.103","5196.669","5196.669","5196.669","5196.669","5196.669","5196.669","5196.669","5196.669","5196.669","5196.669"
"1999:08","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.039","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","4717.432","5235.434","5235.434","5235.434","5235.434","5235.434","5235.434","5235.434","5235.434","5235.434","5235.434","5235.434","5235.434","5215.999","5215.999","5215.999","5215.999","5215.999","5215.999","5215.999","5215.999","5215.999","5215.999"
"1999:09","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4735.786","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","4736.18","5255.928","5255.928","5255.928","5255.928","5255.928","5255.928","5255.928","5255.928","5255.928","5255.928","5255.928","5255.928","5237.718","5237.718","5237.718","5237.718","5237.718","5237.718","5237.718","5237.718","5237.718","5237.718"
"1999:10","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4754.878","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","4755.274","5276.223","5276.223","5276.223","5276.223","5276.223","5276.223","5276.223","5276.223","5276.223","5276.223","5276.223","5276.223","5262.453","5262.453","5262.453","5262.453","5262.453","5262.453","5262.453","5262.453","5262.453","5262.453"
"1999:11","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.113","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","4774.511","5297.372","5297.372","5297.372","5297.372","5297.372","5297.372","5297.372","5297.372","5297.372","5297.372","5297.372","5297.372","5283.472","5283.472","5283.472","5283.472","5283.472","5283.472","5283.472","5283.472","5283.472","5283.472"
"1999:12","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4796.966","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","4797.366","5323.352","5323.352","5323.352","5323.352","5323.352","5323.352","5323.352","5323.352","5323.352","5323.352","5323.352","5323.352","5312.72","5312.72","5312.72","5312.72","5312.72","5312.72","5312.72","5312.72","5312.72","5312.72"
"2000:01","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4813.83","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","4814.232","5342.574","5342.574","5342.574","5342.574","5342.574","5342.574","5342.574","5342.574","5342.574","5342.574","5342.574","5342.574","5330.429","5330.429","5330.429","5330.429","5330.429","5330.429","5330.429","5330.429","5330.429","5330.429"
"2000:02","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4845.847","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","4846.252","5378.888","5378.888","5378.888","5378.888","5378.888","5378.888","5378.888","5378.888","5378.888","5378.888","5378.888","5378.888","5365.327","5365.327","5365.327","5365.327","5365.327","5365.327","5365.327","5365.327","5365.327","5365.327"
"2000:03","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.011","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","4874.418","5410.069","5410.069","5410.069","5410.069","5410.069","5410.069","5410.069","5410.069","5410.069","5410.069","5410.069","5410.069","5395.748","5395.748","5395.748","5395.748","5395.748","5395.748","5395.748","5395.748","5395.748","5395.748"
"2000:04","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.307","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","4880.714","5416.623","5416.623","5416.623","5416.623","5416.623","5416.623","5416.623","5416.623","5416.623","5416.623","5416.623","5416.623","5405.758","5405.758","5405.758","5405.758","5405.758","5405.758","5405.758","5405.758","5405.758","5405.758"
"2000:05","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.118","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","4901.527","5439.247","5439.247","5439.247","5439.247","5439.247","5439.247","5439.247","5439.247","5439.247","5439.247","5439.247","5439.247","5428.597","5428.597","5428.597","5428.597","5428.597","5428.597","5428.597","5428.597","5428.597","5428.597"
"2000:06","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.252","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","4925.662","5466.453","5466.453","5466.453","5466.453","5466.453","5466.453","5466.453","5466.453","5466.453","5466.453","5466.453","5466.453","5455.563","5455.563","5455.563","5455.563","5455.563","5455.563","5455.563","5455.563","5455.563","5455.563"
