"DATE","NDPI65Q4","NDPI66Q1","NDPI66Q2","NDPI66Q3","NDPI66Q4","NDPI67Q1","NDPI67Q2","NDPI67Q3","NDPI67Q4","NDPI68Q1","NDPI68Q2","NDPI68Q3","NDPI68Q4","NDPI69Q1","NDPI69Q2","NDPI69Q3","NDPI69Q4","NDPI70Q1","NDPI70Q2","NDPI70Q3","NDPI70Q4","NDPI71Q1","NDPI71Q2","NDPI71Q3","NDPI71Q4","NDPI72Q1","NDPI72Q2","NDPI72Q3","NDPI72Q4","NDPI73Q1","NDPI73Q2","NDPI73Q3","NDPI73Q4","NDPI74Q1","NDPI74Q2","NDPI74Q3","NDPI74Q4","NDPI75Q1","NDPI75Q2","NDPI75Q3","NDPI75Q4","NDPI76Q1","NDPI76Q2","NDPI76Q3","NDPI76Q4","NDPI77Q1","NDPI77Q2","NDPI77Q3","NDPI77Q4","NDPI78Q1","NDPI78Q2","NDPI78Q3","NDPI78Q4","NDPI79Q1","NDPI79Q2","NDPI79Q3","NDPI79Q4","NDPI80Q1","NDPI80Q2","NDPI80Q3","NDPI80Q4","NDPI81Q1","NDPI81Q2","NDPI81Q3","NDPI81Q4","NDPI82Q1","NDPI82Q2","NDPI82Q3","NDPI82Q4","NDPI83Q1","NDPI83Q2","NDPI83Q3","NDPI83Q4","NDPI84Q1","NDPI84Q2","NDPI84Q3","NDPI84Q4","NDPI85Q1","NDPI85Q2","NDPI85Q3","NDPI85Q4","NDPI86Q1","NDPI86Q2","NDPI86Q3","NDPI86Q4","NDPI87Q1","NDPI87Q2","NDPI87Q3","NDPI87Q4","NDPI88Q1","NDPI88Q2","NDPI88Q3","NDPI88Q4","NDPI89Q1","NDPI89Q2","NDPI89Q3","NDPI89Q4","NDPI90Q1","NDPI90Q2","NDPI90Q3","NDPI90Q4","NDPI91Q1","NDPI91Q2","NDPI91Q3","NDPI91Q4","NDPI92Q1","NDPI92Q2","NDPI92Q3","NDPI92Q4","NDPI93Q1","NDPI93Q2","NDPI93Q3","NDPI93Q4","NDPI94Q1","NDPI94Q2","NDPI94Q3","NDPI94Q4","NDPI95Q1","NDPI95Q2","NDPI95Q3","NDPI95Q4","NDPI96Q1","NDPI96Q2","NDPI96Q3","NDPI96Q4","NDPI97Q1","NDPI97Q2","NDPI97Q3","NDPI97Q4","NDPI98Q1","NDPI98Q2","NDPI98Q3","NDPI98Q4","NDPI99Q1","NDPI99Q2","NDPI99Q3","NDPI99Q4","NDPI00Q1","NDPI00Q2","NDPI00Q3","NDPI00Q4","NDPI01Q1","NDPI01Q2","NDPI01Q3","NDPI01Q4","NDPI02Q1","NDPI02Q2","NDPI02Q3","NDPI02Q4","NDPI03Q1","NDPI03Q2","NDPI03Q3","NDPI03Q4","NDPI04Q1","NDPI04Q2","NDPI04Q3","NDPI04Q4","NDPI05Q1","NDPI05Q2","NDPI05Q3","NDPI05Q4","NDPI06Q1","NDPI06Q2","NDPI06Q3","NDPI06Q4","NDPI07Q1","NDPI07Q2","NDPI07Q3","NDPI07Q4","NDPI08Q1","NDPI08Q2","NDPI08Q3","NDPI08Q4","NDPI09Q1","NDPI09Q2","NDPI09Q3","NDPI09Q4","NDPI10Q1","NDPI10Q2","NDPI10Q3","NDPI10Q4","NDPI11Q1","NDPI11Q2","NDPI11Q3","NDPI11Q4","NDPI12Q1","NDPI12Q2","NDPI12Q3","NDPI12Q4","NDPI13Q1","NDPI13Q2","NDPI13Q3","NDPI13Q4","NDPI14Q1","NDPI14Q2","NDPI14Q3","NDPI14Q4","NDPI15Q1","NDPI15Q2"
"1967:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","528.9","532.7","532.7","532.7","532.7","534.2","534.2","534.2","534.2","534.4","534.4","534.4","534.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","533.4","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","532.0","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","535.3","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","549.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","555.0","558.3","558.3","558.3","558.3","558.3","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","#N/A","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","563.4","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","562.2","#N/A","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","562.0","579.5","579.5","579.5","579.5","579.5","579.5","579.5","579.5"
"1967:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","540.2","540.0","540.0","540.0","541.5","541.5","541.5","541.5","541.6","541.6","541.6","541.6","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","541.3","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","539.8","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","543.1","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","557.2","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","562.9","566.1","566.1","566.1","566.1","566.1","567.3","567.3","567.3","567.3","567.3","567.3","567.3","567.3","567.3","567.3","#N/A","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","570.4","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","569.5","#N/A","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","586.7","586.7","586.7","586.7","586.7","586.7","586.7","586.7"
"1967:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","547.9","548.2","548.2","550.0","550.0","550.0","550.0","550.3","550.3","550.3","550.3","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","550.7","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","548.6","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","552.0","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","566.7","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","573.4","576.7","576.7","576.7","576.7","576.7","577.7","577.7","577.7","577.7","577.7","577.7","577.7","577.7","577.7","577.7","#N/A","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","581.0","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","580.3","#N/A","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","580.0","597.7","597.7","597.7","597.7","597.7","597.7","597.7","597.7"
"1967:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","557.5","557.9","559.6","559.6","559.6","559.6","559.8","559.8","559.8","559.8","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","559.9","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","557.7","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","561.3","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","575.4","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","583.3","586.4","586.4","586.4","586.4","586.4","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","586.6","#N/A","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","590.1","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","589.5","#N/A","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","589.2","607.2","607.2","607.2","607.2","607.2","607.2","607.2","607.2"
"1968:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","571.7","574.4","574.4","574.4","574.4","575.0","575.0","575.0","575.0","574.9","574.9","574.9","574.9","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","575.0","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","572.2","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","575.8","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","591.3","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","599.2","602.7","602.7","602.7","602.7","602.7","603.6","603.6","603.6","603.6","603.6","603.6","603.6","603.6","603.6","603.6","#N/A","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","607.0","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","606.2","#N/A","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","605.8","624.1","624.1","624.1","624.1","624.1","624.1","624.1","624.1"
"1968:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","586.4","586.3","586.3","586.3","587.4","587.4","587.4","587.4","588.4","588.4","588.4","588.4","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","588.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","586.3","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","591.0","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","607.5","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","615.3","618.8","618.8","618.8","618.8","618.8","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","620.1","#N/A","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","623.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","#N/A","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","622.1","640.9","640.9","640.9","640.9","640.9","640.9","640.9","640.9"
"1968:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","592.6","592.7","592.7","593.4","593.4","593.4","593.4","595.6","595.6","595.6","595.6","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","595.2","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","592.3","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","598.1","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","614.3","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","622.5","626.2","626.2","626.2","626.2","626.2","627.7","627.7","627.7","627.7","627.7","627.7","627.7","627.7","627.7","627.7","#N/A","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","#N/A","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","629.8","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1"
"1968:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","602.5","602.4","604.3","604.3","604.3","604.3","606.0","606.0","606.0","606.0","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","605.5","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","601.9","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","608.8","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","625.2","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","634.1","637.9","637.9","637.9","637.9","637.9","638.5","638.5","638.5","638.5","638.5","638.5","638.5","638.5","638.5","638.5","#N/A","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","642.8","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","641.3","#N/A","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","641.0","660.8","660.8","660.8","660.8","660.8","660.8","660.8","660.8"
"1969:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","608.6","610.7","610.2","610.2","610.2","612.0","612.0","612.0","612.0","613.2","613.2","613.2","613.2","612.5","612.5","612.5","612.5","612.5","612.5","612.5","612.5","612.5","612.5","612.5","612.5","612.5","612.5","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","608.7","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","616.6","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","639.5","643.9","643.9","643.9","643.9","643.9","645.0","645.0","645.0","645.0","645.0","645.0","645.0","645.0","645.0","645.0","#N/A","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","649.9","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","648.6","#N/A","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","648.4","668.7","668.7","668.7","668.7","668.7","668.7","668.7","668.7"
"1969:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","623.0","622.0","622.0","622.0","623.0","623.0","623.0","623.0","625.9","625.9","625.9","625.9","625.7","625.7","625.7","625.7","625.7","625.7","625.7","625.7","625.7","625.7","625.7","625.7","625.7","625.7","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","621.8","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","630.2","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","647.0","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","658.1","658.1","658.1","658.1","658.1","659.6","659.6","659.6","659.6","659.6","659.6","659.6","659.6","659.6","659.6","#N/A","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","664.7","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","663.5","#N/A","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","663.4","684.8","684.8","684.8","684.8","684.8","684.8","684.8","684.8"
"1969:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","638.8","639.0","639.0","640.6","640.6","640.6","640.6","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","639.7","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","649.1","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","667.7","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","674.3","679.0","679.0","679.0","679.0","679.0","680.3","680.3","680.3","680.3","680.3","680.3","680.3","680.3","680.3","680.3","#N/A","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","686.1","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","685.4","#N/A","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","685.2","707.9","707.9","707.9","707.9","707.9","707.9","707.9","707.9"
"1969:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","647.1","647.5","650.6","650.6","650.6","650.6","654.5","654.5","654.5","654.5","656.1","656.1","656.1","656.1","656.1","656.1","656.1","656.1","656.1","656.1","656.1","656.1","656.1","656.1","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","651.5","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","659.9","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","680.5","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","687.7","692.5","692.5","692.5","692.5","692.5","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","692.6","#N/A","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","699.1","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","698.4","#N/A","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","698.2","721.7","721.7","721.7","721.7","721.7","721.7","721.7","721.7"
"1970:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","659.9","665.3","665.3","665.3","665.3","667.6","667.6","667.6","667.6","667.9","667.9","667.9","667.9","668.2","668.2","668.2","668.2","668.2","668.2","668.2","668.2","668.2","668.2","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","671.5","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","691.1","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","697.7","702.5","702.5","702.5","702.5","702.5","703.5","703.5","703.5","703.5","703.5","703.5","703.5","703.5","703.5","703.5","#N/A","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","710.1","#N/A","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","709.8","737.2","737.2","737.2","737.2","737.2","737.2","737.2","737.2"
"1970:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","684.0","683.6","683.6","683.6","685.7","685.7","685.7","685.7","687.2","687.2","687.2","687.2","689.0","689.0","689.0","689.0","689.0","689.0","689.0","689.0","689.0","689.0","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","683.2","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","692.4","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","711.1","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","716.5","721.5","721.5","721.5","721.5","721.5","723.0","723.0","723.0","723.0","723.0","723.0","723.0","723.0","723.0","723.0","#N/A","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","731.2","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","730.5","#N/A","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","730.3","754.1","754.1","754.1","754.1","754.1","754.1","754.1","754.1"
