"DATE","NCONHHM09M8","NCONHHM09M9","NCONHHM09M10","NCONHHM09M11","NCONHHM09M12","NCONHHM10M1","NCONHHM10M2","NCONHHM10M3","NCONHHM10M4","NCONHHM10M5","NCONHHM10M6","NCONHHM10M7","NCONHHM10M8","NCONHHM10M9","NCONHHM10M10","NCONHHM10M11","NCONHHM10M12","NCONHHM11M1","NCONHHM11M2","NCONHHM11M3","NCONHHM11M4","NCONHHM11M5","NCONHHM11M6","NCONHHM11M7","NCONHHM11M8","NCONHHM11M9","NCONHHM11M10","NCONHHM11M11","NCONHHM11M12","NCONHHM12M1","NCONHHM12M2","NCONHHM12M3","NCONHHM12M4","NCONHHM12M5","NCONHHM12M6","NCONHHM12M7","NCONHHM12M8","NCONHHM12M9","NCONHHM12M10","NCONHHM12M11","NCONHHM12M12","NCONHHM13M1","NCONHHM13M2","NCONHHM13M3","NCONHHM13M4","NCONHHM13M5","NCONHHM13M6","NCONHHM13M7","NCONHHM13M8","NCONHHM13M9","NCONHHM13M10","NCONHHM13M11","NCONHHM13M12","NCONHHM14M1","NCONHHM14M2","NCONHHM14M3","NCONHHM14M4","NCONHHM14M5","NCONHHM14M6","NCONHHM14M7","NCONHHM14M8","NCONHHM14M9","NCONHHM14M10","NCONHHM14M11","NCONHHM14M12","NCONHHM15M1","NCONHHM15M2","NCONHHM15M3","NCONHHM15M4","NCONHHM15M5"
"2002:06","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7221.763","7173.273","7173.273","7173.273","7173.273","7173.273","7173.273","7173.273","7173.273","7173.273","7173.273","7173.273","7173.273","7167.819","7167.819","7167.819","7167.819","7167.819","7167.819","7167.819","7167.819","7167.819","7167.819"
"2002:07","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7277.5","7229.523","7229.523","7229.523","7229.523","7229.523","7229.523","7229.523","7229.523","7229.523","7229.523","7229.523","7229.523","7223.906","7223.906","7223.906","7223.906","7223.906","7223.906","7223.906","7223.906","7223.906","7223.906"
"2002:08","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7298.212","7250.888","7250.888","7250.888","7250.888","7250.888","7250.888","7250.888","7250.888","7250.888","7250.888","7250.888","7250.888","7246.474","7246.474","7246.474","7246.474","7246.474","7246.474","7246.474","7246.474","7246.474","7246.474"
"2002:09","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7271.681","7225.515","7225.515","7225.515","7225.515","7225.515","7225.515","7225.515","7225.515","7225.515","7225.515","7225.515","7225.515","7222.447","7222.447","7222.447","7222.447","7222.447","7222.447","7222.447","7222.447","7222.447","7222.447"
"2002:10","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7306.393","7260.841","7260.841","7260.841","7260.841","7260.841","7260.841","7260.841","7260.841","7260.841","7260.841","7260.841","7260.841","7264.644","7264.644","7264.644","7264.644","7264.644","7264.644","7264.644","7264.644","7264.644","7264.644"
"2002:11","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7331.156","7287.266","7287.266","7287.266","7287.266","7287.266","7287.266","7287.266","7287.266","7287.266","7287.266","7287.266","7287.266","7293.675","7293.675","7293.675","7293.675","7293.675","7293.675","7293.675","7293.675","7293.675","7293.675"
"2002:12","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7385.513","7342.816","7342.816","7342.816","7342.816","7342.816","7342.816","7342.816","7342.816","7342.816","7342.816","7342.816","7342.816","7346.531","7346.531","7346.531","7346.531","7346.531","7346.531","7346.531","7346.531","7346.531","7346.531"
"2003:01","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7419.33","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7418.077","7374.358","7374.358","7374.358","7374.358","7374.358","7374.358","7374.358","7374.358","7374.358","7374.358","7374.358","7374.358","7374.097","7374.097","7374.097","7374.097","7374.097","7374.097","7374.097","7374.097","7374.097","7374.097"
"2003:02","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7419.365","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7418.997","7368.441","7368.441","7368.441","7368.441","7368.441","7368.441","7368.441","7368.441","7368.441","7368.441","7368.441","7368.441","7369.452","7369.452","7369.452","7369.452","7369.452","7369.452","7369.452","7369.452","7369.452","7369.452"
"2003:03","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.591","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7466.486","7422.267","7422.267","7422.267","7422.267","7422.267","7422.267","7422.267","7422.267","7422.267","7422.267","7422.267","7422.267","7422.768","7422.768","7422.768","7422.768","7422.768","7422.768","7422.768","7422.768","7422.768","7422.768"
"2003:04","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7489.282","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7494.407","7457.852","7457.852","7457.852","7457.852","7457.852","7457.852","7457.852","7457.852","7457.852","7457.852","7457.852","7457.852","7456.955","7456.955","7456.955","7456.955","7456.955","7456.955","7456.955","7456.955","7456.955","7456.955"
"2003:05","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7497.918","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7505.529","7463.886","7463.886","7463.886","7463.886","7463.886","7463.886","7463.886","7463.886","7463.886","7463.886","7463.886","7463.886","7463.665","7463.665","7463.665","7463.665","7463.665","7463.665","7463.665","7463.665","7463.665","7463.665"
"2003:06","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.678","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7547.453","7517.581","7517.581","7517.581","7517.581","7517.581","7517.581","7517.581","7517.581","7517.581","7517.581","7517.581","7517.581","7516.73","7516.73","7516.73","7516.73","7516.73","7516.73","7516.73","7516.73","7516.73","7516.73"
"2003:07","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7606.965","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7609.233","7576.53","7576.53","7576.53","7576.53","7576.53","7576.53","7576.53","7576.53","7576.53","7576.53","7576.53","7576.53","7577.345","7577.345","7577.345","7577.345","7577.345","7577.345","7577.345","7577.345","7577.345","7577.345"
"2003:08","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7700.966","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7703.93","7672.172","7672.172","7672.172","7672.172","7672.172","7672.172","7672.172","7672.172","7672.172","7672.172","7672.172","7672.172","7672.935","7672.935","7672.935","7672.935","7672.935","7672.935","7672.935","7672.935","7672.935","7672.935"
"2003:09","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7702.758","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7697.948","7667.019","7667.019","7667.019","7667.019","7667.019","7667.019","7667.019","7667.019","7667.019","7667.019","7667.019","7667.019","7668.257","7668.257","7668.257","7668.257","7668.257","7668.257","7668.257","7668.257","7668.257","7668.257"
"2003:10","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7705.623","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7710.21","7680.812","7680.812","7680.812","7680.812","7680.812","7680.812","7680.812","7680.812","7680.812","7680.812","7680.812","7680.812","7684.562","7684.562","7684.562","7684.562","7684.562","7684.562","7684.562","7684.562","7684.562","7684.562"
"2003:11","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7761.123","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7757.499","7740.162","7740.162","7740.162","7740.162","7740.162","7740.162","7740.162","7740.162","7740.162","7740.162","7740.162","7740.162","7744.495","7744.495","7744.495","7744.495","7744.495","7744.495","7744.495","7744.495","7744.495","7744.495"
"2003:12","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7788.771","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7784.501","7765.047","7765.047","7765.047","7765.047","7765.047","7765.047","7765.047","7765.047","7765.047","7765.047","7765.047","7765.047","7768.944","7768.944","7768.944","7768.944","7768.944","7768.944","7768.944","7768.944","7768.944","7768.944"
"2004:01","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7861.239","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7856.299","7832.234","7832.234","7832.234","7832.234","7832.234","7832.234","7832.234","7832.234","7832.234","7832.234","7832.234","7832.234","7831.446","7831.446","7831.446","7831.446","7831.446","7831.446","7831.446","7831.446","7831.446","7831.446"
"2004:02","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7888.95","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7887.285","7865.609","7865.609","7865.609","7865.609","7865.609","7865.609","7865.609","7865.609","7865.609","7865.609","7865.609","7865.609","7866.124","7866.124","7866.124","7866.124","7866.124","7866.124","7866.124","7866.124","7866.124","7866.124"
"2004:03","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7937.133","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7922.382","7914.213","7914.213","7914.213","7914.213","7914.213","7914.213","7914.213","7914.213","7914.213","7914.213","7914.213","7914.213","7914.529","7914.529","7914.529","7914.529","7914.529","7914.529","7914.529","7914.529","7914.529","7914.529"
