"DATE","RCONSHH09M8","RCONSHH09M9","RCONSHH09M10","RCONSHH09M11","RCONSHH09M12","RCONSHH10M1","RCONSHH10M2","RCONSHH10M3","RCONSHH10M4","RCONSHH10M5","RCONSHH10M6","RCONSHH10M7","RCONSHH10M8","RCONSHH10M9","RCONSHH10M10","RCONSHH10M11","RCONSHH10M12","RCONSHH11M1","RCONSHH11M2","RCONSHH11M3","RCONSHH11M4","RCONSHH11M5","RCONSHH11M6","RCONSHH11M7","RCONSHH11M8","RCONSHH11M9","RCONSHH11M10","RCONSHH11M11","RCONSHH11M12","RCONSHH12M1","RCONSHH12M2","RCONSHH12M3","RCONSHH12M4","RCONSHH12M5","RCONSHH12M6","RCONSHH12M7","RCONSHH12M8","RCONSHH12M9","RCONSHH12M10","RCONSHH12M11","RCONSHH12M12","RCONSHH13M1","RCONSHH13M2","RCONSHH13M3","RCONSHH13M4","RCONSHH13M5","RCONSHH13M6","RCONSHH13M7","RCONSHH13M8","RCONSHH13M9","RCONSHH13M10","RCONSHH13M11","RCONSHH13M12","RCONSHH14M1","RCONSHH14M2","RCONSHH14M3","RCONSHH14M4","RCONSHH14M5","RCONSHH14M6","RCONSHH14M7","RCONSHH14M8","RCONSHH14M9","RCONSHH14M10","RCONSHH14M11","RCONSHH14M12","RCONSHH15M1","RCONSHH15M2","RCONSHH15M3","RCONSHH15M4","RCONSHH15M5"
"1974:Q2","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2119.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2121.3","2293.2","2293.2","2293.2","2293.2","2293.2","2293.2","2293.2","2293.2","2293.2","2293.2","2293.2","2293.2","2293.1","2293.1","2293.1","2293.1","2293.1","2293.1","2293.1","2293.1","2293.1","2293.1"
"1974:Q3","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2130.9","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2133.0","2305.8","2305.8","2305.8","2305.8","2305.8","2305.8","2305.8","2305.8","2305.8","2305.8","2305.8","2305.8","2305.7","2305.7","2305.7","2305.7","2305.7","2305.7","2305.7","2305.7","2305.7","2305.7"
"1974:Q4","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2152.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2154.7","2329.3","2329.3","2329.3","2329.3","2329.3","2329.3","2329.3","2329.3","2329.3","2329.3","2329.3","2329.3","2329.2","2329.2","2329.2","2329.2","2329.2","2329.2","2329.2","2329.2","2329.2","2329.2"
"1975:Q1","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2174.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2176.3","2352.7","2352.7","2352.7","2352.7","2352.7","2352.7","2352.7","2352.7","2352.7","2352.7","2352.7","2352.7","2352.5","2352.5","2352.5","2352.5","2352.5","2352.5","2352.5","2352.5","2352.5","2352.5"
"1975:Q2","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2201.6","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2203.7","2382.3","2382.3","2382.3","2382.3","2382.3","2382.3","2382.3","2382.3","2382.3","2382.3","2382.3","2382.3","2382.2","2382.2","2382.2","2382.2","2382.2","2382.2","2382.2","2382.2","2382.2","2382.2"
"1975:Q3","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2211.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2213.7","2393.1","2393.1","2393.1","2393.1","2393.1","2393.1","2393.1","2393.1","2393.1","2393.1","2393.1","2393.1","2393.0","2393.0","2393.0","2393.0","2393.0","2393.0","2393.0","2393.0","2393.0","2393.0"
"1975:Q4","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2242.1","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2244.2","2426.0","2426.0","2426.0","2426.0","2426.0","2426.0","2426.0","2426.0","2426.0","2426.0","2426.0","2426.0","2425.9","2425.9","2425.9","2425.9","2425.9","2425.9","2425.9","2425.9","2425.9","2425.9"
"1976:Q1","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2267.0","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2269.2","2453.1","2453.1","2453.1","2453.1","2453.1","2453.1","2453.1","2453.1","2453.1","2453.1","2453.1","2453.1","2453.0","2453.0","2453.0","2453.0","2453.0","2453.0","2453.0","2453.0","2453.0","2453.0"
"1976:Q2","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2282.4","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2284.6","2469.7","2469.7","2469.7","2469.7","2469.7","2469.7","2469.7","2469.7","2469.7","2469.7","2469.7","2469.7","2469.6","2469.6","2469.6","2469.6","2469.6","2469.6","2469.6","2469.6","2469.6","2469.6"
"1976:Q3","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2311.2","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2313.3","2500.8","2500.8","2500.8","2500.8","2500.8","2500.8","2500.8","2500.8","2500.8","2500.8","2500.8","2500.8","2500.7","2500.7","2500.7","2500.7","2500.7","2500.7","2500.7","2500.7","2500.7","2500.7"
"1976:Q4","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2343.9","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2346.1","2536.2","2536.2","2536.2","2536.2","2536.2","2536.2","2536.2","2536.2","2536.2","2536.2","2536.2","2536.2","2536.1","2536.1","2536.1","2536.1","2536.1","2536.1","2536.1","2536.1","2536.1","2536.1"
"1977:Q1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2373.1","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2375.2","2567.7","2567.7","2567.7","2567.7","2567.7","2567.7","2567.7","2567.7","2567.7","2567.7","2567.7","2567.7","2567.6","2567.6","2567.6","2567.6","2567.6","2567.6","2567.6","2567.6","2567.6","2567.6"
"1977:Q2","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2382.6","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2384.7","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9","2577.9"
"1977:Q3","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2408.5","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2410.7","2606.0","2606.0","2606.0","2606.0","2606.0","2606.0","2606.0","2606.0","2606.0","2606.0","2606.0","2606.0","2605.9","2605.9","2605.9","2605.9","2605.9","2605.9","2605.9","2605.9","2605.9","2605.9"
"1977:Q4","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2429.2","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2431.4","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3","2628.3"
"1978:Q1","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2468.9","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2471.2","2671.5","2671.5","2671.5","2671.5","2671.5","2671.5","2671.5","2671.5","2671.5","2671.5","2671.5","2671.5","2671.4","2671.4","2671.4","2671.4","2671.4","2671.4","2671.4","2671.4","2671.4","2671.4"
"1978:Q2","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2506.3","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2508.7","2711.9","2711.9","2711.9","2711.9","2711.9","2711.9","2711.9","2711.9","2711.9","2711.9","2711.9","2711.9","2711.8","2711.8","2711.8","2711.8","2711.8","2711.8","2711.8","2711.8","2711.8","2711.8"
"1978:Q3","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2525.1","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2527.3","2732.2","2732.2","2732.2","2732.2","2732.2","2732.2","2732.2","2732.2","2732.2","2732.2","2732.2","2732.2","2732.1","2732.1","2732.1","2732.1","2732.1","2732.1","2732.1","2732.1","2732.1","2732.1"
"1978:Q4","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2536.8","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2539.2","2744.9","2744.9","2744.9","2744.9","2744.9","2744.9","2744.9","2744.9","2744.9","2744.9","2744.9","2744.9","2744.8","2744.8","2744.8","2744.8","2744.8","2744.8","2744.8","2744.8","2744.8","2744.8"
"1979:Q1","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2561.0","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2563.2","2770.9","2770.9","2770.9","2770.9","2770.9","2770.9","2770.9","2770.9","2770.9","2770.9","2770.9","2770.9","2770.8","2770.8","2770.8","2770.8","2770.8","2770.8","2770.8","2770.8","2770.8","2770.8"
"1979:Q2","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2577.6","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2579.9","2789.0","2789.0","2789.0","2789.0","2789.0","2789.0","2789.0","2789.0","2789.0","2789.0","2789.0","2789.0","2788.9","2788.9","2788.9","2788.9","2788.9","2788.9","2788.9","2788.9","2788.9","2788.9"
"1979:Q3","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2591.8","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2594.1","2804.3","2804.3","2804.3","2804.3","2804.3","2804.3","2804.3","2804.3","2804.3","2804.3","2804.3","2804.3","2804.2","2804.2","2804.2","2804.2","2804.2","2804.2","2804.2","2804.2","2804.2","2804.2"
"1979:Q4","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2612.5","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2614.9","2826.8","2826.8","2826.8","2826.8","2826.8","2826.8","2826.8","2826.8","2826.8","2826.8","2826.8","2826.8","2826.7","2826.7","2826.7","2826.7","2826.7","2826.7","2826.7","2826.7","2826.7","2826.7"
"1980:Q1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2614.1","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2616.6","2829.7","2829.7","2829.7","2829.7","2829.7","2829.7","2829.7","2829.7","2829.7","2829.7","2829.7","2829.7","2829.6","2829.6","2829.6","2829.6","2829.6","2829.6","2829.6","2829.6","2829.6","2829.6"
"1980:Q2","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2595.6","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2598.0","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7","2810.7"
"1980:Q3","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2621.4","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2623.8","2838.9","2838.9","2838.9","2838.9","2838.9","2838.9","2838.9","2838.9","2838.9","2838.9","2838.9","2838.9","2838.8","2838.8","2838.8","2838.8","2838.8","2838.8","2838.8","2838.8","2838.8","2838.8"
"1980:Q4","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2659.6","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2661.9","2879.7","2879.7","2879.7","2879.7","2879.7","2879.7","2879.7","2879.7","2879.7","2879.7","2879.7","2879.7","2879.6","2879.6","2879.6","2879.6","2879.6","2879.6","2879.6","2879.6","2879.6","2879.6"
"1981:Q1","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2648.5","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2656.3","2872.6","2872.6","2872.6","2872.6","2872.6","2872.6","2872.6","2872.6","2872.6","2872.6","2872.6","2872.6","2872.5","2872.5","2872.5","2872.5","2872.5","2872.5","2872.5","2872.5","2872.5","2872.5"
"1981:Q2","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2667.1","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2674.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.9","2891.8","2891.8","2891.8","2891.8","2891.8","2891.8","2891.8","2891.8","2891.8","2891.8"
"1981:Q3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2661.3","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2669.0","2885.2","2885.2","2885.2","2885.2","2885.2","2885.2","2885.2","2885.2","2885.2","2885.2","2885.2","2885.2","2885.1","2885.1","2885.1","2885.1","2885.1","2885.1","2885.1","2885.1","2885.1","2885.1"
"1981:Q4","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2658.8","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2666.6","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8","2882.8"
"1982:Q1","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2665.4","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2672.8","2890.3","2890.3","2890.3","2890.3","2890.3","2890.3","2890.3","2890.3","2890.3","2890.3","2890.3","2890.3","2890.2","2890.2","2890.2","2890.2","2890.2","2890.2","2890.2","2890.2","2890.2","2890.2"
"1982:Q2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2680.2","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2687.8","2907.0","2907.0","2907.0","2907.0","2907.0","2907.0","2907.0","2907.0","2907.0","2907.0","2907.0","2907.0","2906.9","2906.9","2906.9","2906.9","2906.9","2906.9","2906.9","2906.9","2906.9","2906.9"
"1982:Q3","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2703.2","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2710.9","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2","2932.2"
"1982:Q4","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2746.6","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2754.4","2979.1","2979.1","2979.1","2979.1","2979.1","2979.1","2979.1","2979.1","2979.1","2979.1","2979.1","2979.1","2979.0","2979.0","2979.0","2979.0","2979.0","2979.0","2979.0","2979.0","2979.0","2979.0"
"1983:Q1","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2779.9","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","2787.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.7","3014.6","3014.6","3014.6","3014.6","3014.6","3014.6","3014.6","3014.6","3014.6","3014.6"
"1983:Q2","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2815.5","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","2823.3","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.7","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6","3052.6"
