"DATE","HSTARTS10M1","HSTARTS10M2","HSTARTS10M3","HSTARTS10M4","HSTARTS10M5","HSTARTS10M6","HSTARTS10M7","HSTARTS10M8","HSTARTS10M9","HSTARTS10M10","HSTARTS10M11","HSTARTS10M12","HSTARTS11M1","HSTARTS11M2","HSTARTS11M3","HSTARTS11M4","HSTARTS11M5","HSTARTS11M6","HSTARTS11M7","HSTARTS11M8","HSTARTS11M9","HSTARTS11M10","HSTARTS11M11","HSTARTS11M12","HSTARTS12M1","HSTARTS12M2","HSTARTS12M3","HSTARTS12M4","HSTARTS12M5","HSTARTS12M6","HSTARTS12M7","HSTARTS12M8","HSTARTS12M9","HSTARTS12M10","HSTARTS12M11","HSTARTS12M12","HSTARTS13M1","HSTARTS13M2","HSTARTS13M3","HSTARTS13M4","HSTARTS13M5","HSTARTS13M6","HSTARTS13M7","HSTARTS13M8","HSTARTS13M9","HSTARTS13M10","HSTARTS13M11","HSTARTS13M12","HSTARTS14M1","HSTARTS14M2","HSTARTS14M3","HSTARTS14M4","HSTARTS14M5","HSTARTS14M6","HSTARTS14M7","HSTARTS14M8","HSTARTS14M9","HSTARTS14M10","HSTARTS14M11","HSTARTS14M12","HSTARTS15M1","HSTARTS15M2","HSTARTS15M3","HSTARTS15M4","HSTARTS15M5"
"2004:02","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0","1846.0"
"2004:03","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0","1998.0"
"2004:04","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0","2003.0"
"2004:05","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0","1981.0"
"2004:06","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0","1828.0"
"2004:07","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0","2002.0"
"2004:08","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0","2024.0"
"2004:09","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0","1905.0"
"2004:10","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0","2072.0"
"2004:11","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0","1782.0"
"2004:12","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0","2042.0"
"2005:01","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0","2144.0"
"2005:02","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0","2207.0"
"2005:03","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0","1864.0"
"2005:04","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0","2061.0"
"2005:05","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0","2025.0"
"2005:06","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0","2068.0"
"2005:07","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0","2054.0"
"2005:08","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0","2095.0"
"2005:09","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0","2151.0"
"2005:10","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0","2065.0"
"2005:11","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0","2147.0"
"2005:12","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0","1994.0"
"2006:01","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0","2273.0"
"2006:02","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0","2119.0"
"2006:03","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0","1969.0"
"2006:04","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0","1821.0"
"2006:05","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0","1942.0"
"2006:06","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0","1802.0"
"2006:07","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0","1737.0"
"2006:08","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0","1650.0"
"2006:09","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0","1720.0"
"2006:10","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0","1491.0"
"2006:11","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0","1570.0"
"2006:12","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0","1649.0"
"2007:01","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0","1409.0"
