"DATE","RCONND00M1","RCONND00M2","RCONND00M3","RCONND00M4","RCONND00M5","RCONND00M6","RCONND00M7","RCONND00M8","RCONND00M9","RCONND00M10","RCONND00M11","RCONND00M12","RCONND01M1","RCONND01M2","RCONND01M3","RCONND01M4","RCONND01M5","RCONND01M6","RCONND01M7","RCONND01M8","RCONND01M9","RCONND01M10","RCONND01M11","RCONND01M12","RCONND02M1","RCONND02M2","RCONND02M3","RCONND02M4","RCONND02M5","RCONND02M6","RCONND02M7","RCONND02M8","RCONND02M9","RCONND02M10","RCONND02M11","RCONND02M12","RCONND03M1","RCONND03M2","RCONND03M3","RCONND03M4","RCONND03M5","RCONND03M6","RCONND03M7","RCONND03M8","RCONND03M9","RCONND03M10","RCONND03M11","RCONND03M12","RCONND04M1","RCONND04M2","RCONND04M3","RCONND04M4","RCONND04M5","RCONND04M6","RCONND04M7","RCONND04M8","RCONND04M9","RCONND04M10","RCONND04M11","RCONND04M12","RCONND05M1","RCONND05M2","RCONND05M3","RCONND05M4","RCONND05M5","RCONND05M6","RCONND05M7","RCONND05M8","RCONND05M9","RCONND05M10","RCONND05M11","RCONND05M12","RCONND06M1","RCONND06M2","RCONND06M3","RCONND06M4","RCONND06M5","RCONND06M6","RCONND06M7","RCONND06M8","RCONND06M9","RCONND06M10","RCONND06M11","RCONND06M12","RCONND07M1","RCONND07M2","RCONND07M3","RCONND07M4","RCONND07M5","RCONND07M6","RCONND07M7","RCONND07M8","RCONND07M9","RCONND07M10","RCONND07M11","RCONND07M12","RCONND08M1","RCONND08M2","RCONND08M3","RCONND08M4","RCONND08M5","RCONND08M6","RCONND08M7","RCONND08M8","RCONND08M9","RCONND08M10","RCONND08M11","RCONND08M12","RCONND09M1","RCONND09M2","RCONND09M3","RCONND09M4","RCONND09M5","RCONND09M6","RCONND09M7","RCONND09M8","RCONND09M9","RCONND09M10","RCONND09M11","RCONND09M12"
"2000:Q1","#N/A","#N/A","#N/A","#N/A","1842.4","1836.7","1837.9","1844.8","1844.8","1844.8","1844.8","1844.8","1844.8","1844.8","1844.8","1844.8","1844.8","1844.8","1844.8","1823.8","1823.8","1823.8","1823.8","1823.8","1823.8","1823.8","1823.8","1823.8","1823.8","1823.8","1823.8","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1809.7","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1917.2","1679.5","1679.5","1679.5","1679.5","1679.5"
"2000:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1860.9","1860.5","1861.1","1861.1","1861.1","1861.1","1861.1","1861.1","1861.1","1861.1","1861.1","1861.1","1844.9","1844.9","1844.9","1844.9","1844.9","1844.9","1844.9","1844.9","1844.9","1844.9","1844.9","1844.9","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1831.6","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1944.0","1713.1","1713.1","1713.1","1713.1","1713.1"
"2000:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1883.3","1883.1","1882.6","1882.6","1882.6","1882.6","1882.6","1882.6","1882.6","1864.1","1864.1","1864.1","1864.1","1864.1","1864.1","1864.1","1864.1","1864.1","1864.1","1864.1","1864.1","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1840.9","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1955.0","1724.7","1724.7","1724.7","1724.7","1724.7"
"2000:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1886.3","1886.4","1887.4","1887.4","1887.4","1887.4","1866.8","1866.8","1866.8","1866.8","1866.8","1866.8","1866.8","1866.8","1866.8","1866.8","1866.8","1866.8","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1853.1","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1972.7","1741.6","1741.6","1741.6","1741.6","1741.6"
"2001:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1899.6","1894.4","1901.6","1878.0","1878.0","1878.0","1878.0","1878.0","1878.0","1878.0","1878.0","1878.0","1878.0","1878.0","1878.0","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1863.7","1974.5","1974.5","1974.5","1974.5","1974.5","1974.5","1974.5","1974.5","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1975.2","1731.4","1731.4","1731.4","1731.4","1731.4"
"2001:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1880.1","1879.9","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1879.4","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1862.3","1969.1","1969.1","1969.1","1969.1","1969.1","1969.1","1969.1","1969.1","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1974.7","1739.7","1739.7","1739.7","1739.7","1739.7"
"2001:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1882.1","1881.8","1882.0","1882.0","1882.0","1882.0","1882.0","1882.0","1882.0","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1868.3","1983.4","1983.4","1983.4","1983.4","1983.4","1983.4","1983.4","1983.4","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1986.5","1748.1","1748.1","1748.1","1748.1","1748.1"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1886.3","1893.3","1893.6","1893.6","1893.6","1893.6","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","1885.0","2006.2","2006.2","2006.2","2006.2","2006.2","2006.2","2006.2","2006.2","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","2010.3","1763.2","1763.2","1763.2","1763.2","1763.2"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1932.4","1931.9","1931.1","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","1921.4","2035.9","2035.9","2035.9","2035.9","2035.9","2035.9","2035.9","2035.9","2029.3","2029.3","2029.3","2029.3","2029.3","2029.3","2029.3","2029.3","2029.3","2029.3","2029.3","2029.3","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","2026.8","1770.4","1770.4","1770.4","1770.4","1770.4"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1918.6","1921.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","1920.9","2037.8","2037.8","2037.8","2037.8","2037.8","2037.8","2037.8","2037.8","2033.2","2033.2","2033.2","2033.2","2033.2","2033.2","2033.2","2033.2","2033.2","2033.2","2033.2","2033.2","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","2033.4","1772.7","1772.7","1772.7","1772.7","1772.7"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1927.2","1925.3","1925.8","1925.8","1925.8","1925.8","1925.8","1925.8","1925.8","1925.8","1925.8","1925.8","1925.8","2038.8","2038.8","2038.8","2038.8","2038.8","2038.8","2038.8","2038.8","2030.2","2030.2","2030.2","2030.2","2030.2","2030.2","2030.2","2030.2","2030.2","2030.2","2030.2","2030.2","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","2035.0","1777.7","1777.7","1777.7","1777.7","1777.7"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1944.2","1949.7","1950.0","1950.0","1950.0","1950.0","1950.0","1950.0","1950.0","1950.0","2061.8","2061.8","2061.8","2061.8","2061.8","2061.8","2061.8","2061.8","2056.8","2056.8","2056.8","2056.8","2056.8","2056.8","2056.8","2056.8","2056.8","2056.8","2056.8","2056.8","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","2053.1","1800.2","1800.2","1800.2","1800.2","1800.2"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1969.9","1980.3","1978.9","1978.9","1978.9","1978.9","1978.9","2090.5","2090.5","2090.5","2090.5","2090.5","2090.5","2090.5","2090.5","2082.0","2082.0","2082.0","2082.0","2082.0","2082.0","2082.0","2082.0","2082.0","2082.0","2082.0","2082.0","2069.5","2069.5","2069.5","2069.5","2069.5","2069.5","2069.5","2069.5","2069.5","2069.5","2069.5","2069.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","2072.5","1819.5","1819.5","1819.5","1819.5","1819.5"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1979.2","1984.5","1985.6","1985.6","2096.9","2096.9","2096.9","2096.9","2096.9","2096.9","2096.9","2096.9","2090.1","2090.1","2090.1","2090.1","2090.1","2090.1","2090.1","2090.1","2090.1","2090.1","2090.1","2090.1","2079.1","2079.1","2079.1","2079.1","2079.1","2079.1","2079.1","2079.1","2079.1","2079.1","2079.1","2079.1","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","2084.2","1828.0","1828.0","1828.0","1828.0","1828.0"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2023.7","#N/A","2134.3","2134.3","2134.3","2134.3","2134.3","2134.3","2134.3","2125.3","2125.3","2125.3","2125.3","2125.3","2125.3","2125.3","2125.3","2125.3","2125.3","2125.3","2125.3","2121.2","2121.2","2121.2","2121.2","2121.2","2121.2","2121.2","2121.2","2121.2","2121.2","2121.2","2121.2","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","2123.0","1863.8","1863.8","1863.8","1863.8","1863.8"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2157.6","2161.5","2162.4","2162.4","2162.4","2162.4","2152.0","2152.0","2152.0","2152.0","2152.0","2152.0","2152.0","2152.0","2152.0","2152.0","2152.0","2152.0","2137.3","2137.3","2137.3","2137.3","2137.3","2137.3","2137.3","2137.3","2137.3","2137.3","2137.3","2137.3","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","2132.5","1871.3","1871.3","1871.3","1871.3","1871.3"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2196.5","2197.4","2198.6","2187.3","2187.3","2187.3","2187.3","2187.3","2187.3","2187.3","2187.3","2187.3","2187.3","2187.3","2187.3","2171.9","2171.9","2171.9","2171.9","2171.9","2171.9","2171.9","2171.9","2171.9","2171.9","2171.9","2171.9","2155.3","2155.3","2155.3","2155.3","2155.3","2155.3","2155.3","2155.3","2155.3","2155.3","2155.3","2155.3","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","2156.7","1888.9","1888.9","1888.9","1888.9","1888.9"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2187.0","2189.8","2188.0","2188.0","2188.0","2188.0","2188.0","2188.0","2188.0","2188.0","2188.0","2188.0","2186.1","2186.1","2186.1","2186.1","2186.1","2186.1","2186.1","2186.1","2186.1","2186.1","2186.1","2186.1","2164.3","2164.3","2164.3","2164.3","2164.3","2164.3","2164.3","2164.3","2164.3","2164.3","2164.3","2164.3","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","2164.9","1894.0","1894.0","1894.0","1894.0","1894.0"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2209.3","2213.7","2213.2","2213.2","2213.2","2213.2","2213.2","2213.2","2213.2","2206.9","2206.9","2206.9","2206.9","2206.9","2206.9","2206.9","2206.9","2206.9","2206.9","2206.9","2206.9","2184.0","2184.0","2184.0","2184.0","2184.0","2184.0","2184.0","2184.0","2184.0","2184.0","2184.0","2184.0","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","2181.4","1907.8","1907.8","1907.8","1907.8","1907.8"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2244.7","2246.0","2245.3","2245.3","2245.3","2245.3","2236.5","2236.5","2236.5","2236.5","2236.5","2236.5","2236.5","2236.5","2236.5","2236.5","2236.5","2236.5","2213.1","2213.1","2213.1","2213.1","2213.1","2213.1","2213.1","2213.1","2213.1","2213.1","2213.1","2213.1","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","2207.5","1927.6","1927.6","1927.6","1927.6","1927.6"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","2272.2","2275.2","2275.3","2265.6","2265.6","2265.6","2265.6","2265.6","2265.6","2265.6","2265.6","2265.6","2265.6","2265.6","2265.6","2241.5","2241.5","2241.5","2241.5","2241.5","2241.5","2241.5","2241.5","2241.5","2241.5","2241.5","2241.5","2226.8","2226.8","2226.8","2226.8","2226.8","2226.8","2226.8","2226.8","2226.8","2226.8","2226.8","2226.8","2220.7","2220.7","2220.7","2220.7","2220.7","2220.7","2220.7","2220.7","2220.7","2220.7","2220.7","2220.7","1949.6","1949.6","1949.6","1949.6","1949.6"
