"DATE","RGSL90M1","RGSL90M2","RGSL90M3","RGSL90M4","RGSL90M5","RGSL90M6","RGSL90M7","RGSL90M8","RGSL90M9","RGSL90M10","RGSL90M11","RGSL90M12","RGSL91M1","RGSL91M2","RGSL91M3","RGSL91M4","RGSL91M5","RGSL91M6","RGSL91M7","RGSL91M8","RGSL91M9","RGSL91M10","RGSL91M11","RGSL91M12","RGSL92M1","RGSL92M2","RGSL92M3","RGSL92M4","RGSL92M5","RGSL92M6","RGSL92M7","RGSL92M8","RGSL92M9","RGSL92M10","RGSL92M11","RGSL92M12","RGSL93M1","RGSL93M2","RGSL93M3","RGSL93M4","RGSL93M5","RGSL93M6","RGSL93M7","RGSL93M8","RGSL93M9","RGSL93M10","RGSL93M11","RGSL93M12","RGSL94M1","RGSL94M2","RGSL94M3","RGSL94M4","RGSL94M5","RGSL94M6","RGSL94M7","RGSL94M8","RGSL94M9","RGSL94M10","RGSL94M11","RGSL94M12","RGSL95M1","RGSL95M2","RGSL95M3","RGSL95M4","RGSL95M5","RGSL95M6","RGSL95M7","RGSL95M8","RGSL95M9","RGSL95M10","RGSL95M11","RGSL95M12","RGSL96M1","RGSL96M2","RGSL96M3","RGSL96M4","RGSL96M5","RGSL96M6","RGSL96M7","RGSL96M8","RGSL96M9","RGSL96M10","RGSL96M11","RGSL96M12","RGSL97M1","RGSL97M2","RGSL97M3","RGSL97M4","RGSL97M5","RGSL97M6","RGSL97M7","RGSL97M8","RGSL97M9","RGSL97M10","RGSL97M11","RGSL97M12","RGSL98M1","RGSL98M2","RGSL98M3","RGSL98M4","RGSL98M5","RGSL98M6","RGSL98M7","RGSL98M8","RGSL98M9","RGSL98M10","RGSL98M11","RGSL98M12","RGSL99M1","RGSL99M2","RGSL99M3","RGSL99M4","RGSL99M5","RGSL99M6","RGSL99M7","RGSL99M8","RGSL99M9","RGSL99M10","RGSL99M11","RGSL99M12"
"1969:Q1","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","294.2","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","340.4","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","425.7","#N/A","464.6948"
"1969:Q2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","342.7","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","#N/A","468.3454"
"1969:Q3","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","296.2","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","342.4","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","429.3","#N/A","469.0577"
"1969:Q4","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","295.8","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","342.0","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","428.2","#N/A","468.0783"
"1970:Q1","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","298.8","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","345.2","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","432.5","#N/A","472.7974"
"1970:Q2","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","300.8","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","347.1","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","435.0","#N/A","475.4686"
"1970:Q3","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","307.7","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","354.3","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","445.0","#N/A","486.1532"
"1970:Q4","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","310.2","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","356.9","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","447.5","#N/A","488.6463"
"1971:Q1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","312.1","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","358.4","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","450.0","#N/A","490.7833"
"1971:Q2","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","314.9","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","360.7","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","453.1","#N/A","493.8106"
"1971:Q3","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","315.8","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","361.1","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","454.3","#N/A","494.79"
"1971:Q4","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","320.8","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","366.1","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","460.0","#N/A","500.7556"
"1972:Q1","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","322.8","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","367.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","462.2","#N/A","502.8035"
"1972:Q2","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","321.9","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","365.4","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","460.5","#N/A","500.8447"
"1972:Q3","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","324.4","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","368.2","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","464.3","#N/A","504.9405"
"1972:Q4","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","329.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","373.7","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","470.8","#N/A","511.8855"
"1973:Q1","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","332.2","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","473.8","#N/A","514.0225"
"1973:Q2","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","332.8","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","474.7","#N/A","515.0909"
"1973:Q3","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","335.8","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","380.0","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","479.9","#N/A","520.7004"
"1973:Q4","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","340.3","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","384.2","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","485.5","#N/A","527.3783"
"1974:Q1","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","343.9","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","388.8","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","491.3","#N/A","534.7686"
