"DATE","RCONND65Q4","RCONND66Q1","RCONND66Q2","RCONND66Q3","RCONND66Q4","RCONND67Q1","RCONND67Q2","RCONND67Q3","RCONND67Q4","RCONND68Q1","RCONND68Q2","RCONND68Q3","RCONND68Q4","RCONND69Q1","RCONND69Q2","RCONND69Q3","RCONND69Q4","RCONND70Q1","RCONND70Q2","RCONND70Q3","RCONND70Q4","RCONND71Q1","RCONND71Q2","RCONND71Q3","RCONND71Q4","RCONND72Q1","RCONND72Q2","RCONND72Q3","RCONND72Q4","RCONND73Q1","RCONND73Q2","RCONND73Q3","RCONND73Q4","RCONND74Q1","RCONND74Q2","RCONND74Q3","RCONND74Q4","RCONND75Q1","RCONND75Q2","RCONND75Q3","RCONND75Q4","RCONND76Q1","RCONND76Q2","RCONND76Q3","RCONND76Q4","RCONND77Q1","RCONND77Q2","RCONND77Q3","RCONND77Q4","RCONND78Q1","RCONND78Q2","RCONND78Q3","RCONND78Q4","RCONND79Q1","RCONND79Q2","RCONND79Q3","RCONND79Q4","RCONND80Q1","RCONND80Q2","RCONND80Q3","RCONND80Q4","RCONND81Q1","RCONND81Q2","RCONND81Q3","RCONND81Q4","RCONND82Q1","RCONND82Q2","RCONND82Q3","RCONND82Q4","RCONND83Q1","RCONND83Q2","RCONND83Q3","RCONND83Q4","RCONND84Q1","RCONND84Q2","RCONND84Q3","RCONND84Q4","RCONND85Q1","RCONND85Q2","RCONND85Q3","RCONND85Q4","RCONND86Q1","RCONND86Q2","RCONND86Q3","RCONND86Q4","RCONND87Q1","RCONND87Q2","RCONND87Q3","RCONND87Q4","RCONND88Q1","RCONND88Q2","RCONND88Q3","RCONND88Q4","RCONND89Q1","RCONND89Q2","RCONND89Q3","RCONND89Q4","RCONND90Q1","RCONND90Q2","RCONND90Q3","RCONND90Q4","RCONND91Q1","RCONND91Q2","RCONND91Q3","RCONND91Q4","RCONND92Q1","RCONND92Q2","RCONND92Q3","RCONND92Q4","RCONND93Q1","RCONND93Q2","RCONND93Q3","RCONND93Q4","RCONND94Q1","RCONND94Q2","RCONND94Q3","RCONND94Q4","RCONND95Q1","RCONND95Q2","RCONND95Q3","RCONND95Q4","RCONND96Q1","RCONND96Q2","RCONND96Q3","RCONND96Q4","RCONND97Q1","RCONND97Q2","RCONND97Q3","RCONND97Q4","RCONND98Q1","RCONND98Q2","RCONND98Q3","RCONND98Q4","RCONND99Q1","RCONND99Q2","RCONND99Q3","RCONND99Q4","RCONND00Q1","RCONND00Q2","RCONND00Q3","RCONND00Q4","RCONND01Q1","RCONND01Q2","RCONND01Q3","RCONND01Q4","RCONND02Q1","RCONND02Q2","RCONND02Q3","RCONND02Q4","RCONND03Q1","RCONND03Q2","RCONND03Q3","RCONND03Q4","RCONND04Q1","RCONND04Q2","RCONND04Q3","RCONND04Q4","RCONND05Q1","RCONND05Q2","RCONND05Q3","RCONND05Q4","RCONND06Q1","RCONND06Q2","RCONND06Q3","RCONND06Q4","RCONND07Q1","RCONND07Q2","RCONND07Q3","RCONND07Q4","RCONND08Q1","RCONND08Q2","RCONND08Q3","RCONND08Q4","RCONND09Q1","RCONND09Q2","RCONND09Q3","RCONND09Q4","RCONND10Q1","RCONND10Q2","RCONND10Q3","RCONND10Q4","RCONND11Q1","RCONND11Q2","RCONND11Q3","RCONND11Q4","RCONND12Q1","RCONND12Q2","RCONND12Q3","RCONND12Q4","RCONND13Q1","RCONND13Q2","RCONND13Q3","RCONND13Q4","RCONND14Q1","RCONND14Q2","RCONND14Q3","RCONND14Q4","RCONND15Q1","RCONND15Q2"
"1980:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","357.5","360.4","360.4","360.4","360.4","360.4","359.0","359.0","359.0","359.0","356.2","356.2","356.2","356.2","356.2","356.2","356.2","356.2","356.2","356.2","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","761.5","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","859.9","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","1063.8","#N/A","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1065.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.4","1151.5","1016.2","1016.2","1016.2","1016.2","1016.2","1016.2","1016.2","1016.2","1015.9","1015.9","1015.9","1015.9","1015.9","1015.9","1015.9","1015.9","1105.9","1105.9","1105.9","1105.9","1105.9","1105.9","1105.9","1105.9"
"1981:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","363.8","364.5","364.5","364.5","364.5","361.6","361.6","361.6","361.6","359.8","359.8","359.8","359.8","358.7","358.7","358.7","358.7","358.7","358.7","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","763.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","867.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","#N/A","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1075.6","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1162.1","1025.0","1025.0","1025.0","1025.0","1025.0","1025.0","1025.0","1025.0","1024.9","1024.9","1024.9","1024.9","1024.9","1024.9","1024.9","1024.9","1115.7","1115.7","1115.7","1115.7","1115.7","1115.7","1115.7","1115.7"
"1981:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","365.9","367.0","367.0","367.0","361.7","361.7","361.7","361.7","362.7","362.7","362.7","362.7","361.2","361.2","361.2","361.2","361.2","361.2","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","764.5","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","868.6","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","1075.2","#N/A","1078.8","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1078.9","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1029.5","1120.6","1120.6","1120.6","1120.6","1120.6","1120.6","1120.6","1120.6"
"1981:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","368.2","368.8","368.8","363.0","363.0","363.0","363.0","363.6","363.6","363.6","363.6","361.6","361.6","361.6","361.6","361.6","361.6","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","764.7","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","867.9","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","1074.0","#N/A","1078.8","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1078.7","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1165.6","1031.8","1031.8","1031.8","1031.8","1031.8","1031.8","1031.8","1031.8","1031.7","1031.7","1031.7","1031.7","1031.7","1031.7","1031.7","1031.7","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1","1123.1"
"1981:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","369.2","368.8","363.1","363.1","363.1","363.1","363.8","363.8","363.8","363.8","361.7","361.7","361.7","361.7","361.7","361.7","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","765.2","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","868.1","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","1074.6","#N/A","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1080.3","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1167.4","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1035.7","1127.4","1127.4","1127.4","1127.4","1127.4","1127.4","1127.4","1127.4"
"1982:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","369.7","362.2","362.2","362.2","362.2","362.6","362.6","362.6","362.6","360.5","360.5","360.5","360.5","360.5","360.5","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","764.2","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","867.6","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","1075.5","#N/A","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1081.9","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1168.8","1037.7","1037.7","1037.7","1037.7","1037.7","1037.7","1037.7","1037.7","1037.6","1037.6","1037.6","1037.6","1037.6","1037.6","1037.6","1037.6","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5","1129.5"
"1982:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","365.7","364.5","364.5","364.5","363.5","363.5","363.5","363.5","362.0","362.0","362.0","362.0","362.0","362.0","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","768.3","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","867.7","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","1075.9","#N/A","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1083.5","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1170.6","1035.9","1035.9","1035.9","1035.9","1035.9","1035.9","1035.9","1035.9","1035.8","1035.8","1035.8","1035.8","1035.8","1035.8","1035.8","1035.8","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5"
"1982:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","366.9","365.9","365.9","364.7","364.7","364.7","364.7","363.7","363.7","363.7","363.7","363.7","363.7","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","772.8","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","872.7","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","1080.9","#N/A","1089.5","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1089.6","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.2","1177.1","1040.3","1040.3","1040.3","1040.3","1040.3","1040.3","1040.3","1040.3","1040.2","1040.2","1040.2","1040.2","1040.2","1040.2","1040.2","1040.2","1132.3","1132.3","1132.3","1132.3","1132.3","1132.3","1132.3","1132.3"
"1982:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","368.2","367.6","366.0","366.0","366.0","366.0","366.0","366.0","366.0","366.0","366.0","366.0","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","778.6","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","880.7","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","1090.2","#N/A","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1100.0","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.6","1188.5","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1051.0","1050.9","1050.9","1050.9","1050.9","1050.9","1050.9","1050.9","1050.9","1144.0","1144.0","1144.0","1144.0","1144.0","1144.0","1144.0","1144.0"
"1983:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","369.8","368.9","368.9","368.9","368.9","368.8","368.8","368.8","368.8","368.8","368.8","787.0","787.0","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","786.3","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","885.2","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","1095.4","#N/A","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1105.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.5","1194.4","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1054.3","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7","1147.7"
"1983:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","374.3","374.7","374.7","374.7","374.9","374.9","374.9","374.9","374.9","374.9","796.8","796.8","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","795.7","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","893.8","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","1104.7","#N/A","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1116.5","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.2","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1066.7","1161.2","1161.2","1161.2","1161.2","1161.2","1161.2","1161.2","1161.2"
"1983:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","379.5","378.1","378.1","378.5","378.5","378.5","378.5","378.5","378.5","806.8","806.8","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","806.2","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","907.1","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","1120.0","#N/A","1133.1","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1133.2","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.3","1224.1","1082.9","1082.9","1082.9","1082.9","1082.9","1082.9","1082.9","1082.9","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1083.0","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8","1178.8"
