"DATE","RNX00M1","RNX00M2","RNX00M3","RNX00M4","RNX00M5","RNX00M6","RNX00M7","RNX00M8","RNX00M9","RNX00M10","RNX00M11","RNX00M12","RNX01M1","RNX01M2","RNX01M3","RNX01M4","RNX01M5","RNX01M6","RNX01M7","RNX01M8","RNX01M9","RNX01M10","RNX01M11","RNX01M12","RNX02M1","RNX02M2","RNX02M3","RNX02M4","RNX02M5","RNX02M6","RNX02M7","RNX02M8","RNX02M9","RNX02M10","RNX02M11","RNX02M12","RNX03M1","RNX03M2","RNX03M3","RNX03M4","RNX03M5","RNX03M6","RNX03M7","RNX03M8","RNX03M9","RNX03M10","RNX03M11","RNX03M12","RNX04M1","RNX04M2","RNX04M3","RNX04M4","RNX04M5","RNX04M6","RNX04M7","RNX04M8","RNX04M9","RNX04M10","RNX04M11","RNX04M12","RNX05M1","RNX05M2","RNX05M3","RNX05M4","RNX05M5","RNX05M6","RNX05M7","RNX05M8","RNX05M9","RNX05M10","RNX05M11","RNX05M12","RNX06M1","RNX06M2","RNX06M3","RNX06M4","RNX06M5","RNX06M6","RNX06M7","RNX06M8","RNX06M9","RNX06M10","RNX06M11","RNX06M12","RNX07M1","RNX07M2","RNX07M3","RNX07M4","RNX07M5","RNX07M6","RNX07M7","RNX07M8","RNX07M9","RNX07M10","RNX07M11","RNX07M12","RNX08M1","RNX08M2","RNX08M3","RNX08M4","RNX08M5","RNX08M6","RNX08M7","RNX08M8","RNX08M9","RNX08M10","RNX08M11","RNX08M12","RNX09M1","RNX09M2","RNX09M3","RNX09M4","RNX09M5","RNX09M6","RNX09M7","RNX09M8","RNX09M9","RNX09M10","RNX09M11","RNX09M12"
"1952:Q2","#N/A","#N/A","#N/A","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-5.9","-5.9","-5.9","-5.9","-5.9"
"1952:Q3","#N/A","#N/A","#N/A","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-14.3","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-12.7","-15.3","-15.3","-15.3","-15.3","-15.3"
"1952:Q4","#N/A","#N/A","#N/A","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-20.1","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-21.6","-21.6","-21.6","-21.6","-21.6"
"1953:Q1","#N/A","#N/A","#N/A","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-19.4","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-17.5","-20.6","-20.6","-20.6","-20.6","-20.6"
"1953:Q2","#N/A","#N/A","#N/A","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-22.8","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-20.9","-24.3","-24.3","-24.3","-24.3","-24.3"
"1953:Q3","#N/A","#N/A","#N/A","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-20.2","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-21.6","-21.6","-21.6","-21.6","-21.6"
"1953:Q4","#N/A","#N/A","#N/A","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-18.3","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-16.6","-19.6","-19.6","-19.6","-19.6","-19.6"
"1954:Q1","#N/A","#N/A","#N/A","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-16.4","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-17.7","-17.7","-17.7","-17.7","-17.7"
"1954:Q2","#N/A","#N/A","#N/A","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-14.9","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-13.4","-16.2","-16.2","-16.2","-16.2","-16.2"
"1954:Q3","#N/A","#N/A","#N/A","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-12.6","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-10.9","-13.4","-13.4","-13.4","-13.4","-13.4"
"1954:Q4","#N/A","#N/A","#N/A","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-10.6","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-9.0","-11.2","-11.2","-11.2","-11.2","-11.2"
"1955:Q1","#N/A","#N/A","#N/A","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-12.2","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-10.8","-13.3","-13.3","-13.3","-13.3","-13.3"
"1955:Q2","#N/A","#N/A","#N/A","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-18.2","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-19.5","-19.5","-19.5","-19.5","-19.5"
"1955:Q3","#N/A","#N/A","#N/A","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-15.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-13.6","-16.6","-16.6","-16.6","-16.6","-16.6"
"1955:Q4","#N/A","#N/A","#N/A","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-16.2","-19.4","-19.4","-19.4","-19.4","-19.4"
"1956:Q1","#N/A","#N/A","#N/A","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-18.4","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-16.5","-19.9","-19.9","-19.9","-19.9","-19.9"
"1956:Q2","#N/A","#N/A","#N/A","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-13.3","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-14.4","-14.4","-14.4","-14.4","-14.4"
"1956:Q3","#N/A","#N/A","#N/A","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-11.5","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-9.8","-12.5","-12.5","-12.5","-12.5","-12.5"
"1956:Q4","#N/A","#N/A","#N/A","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-4.2","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-2.5","-4.4","-4.4","-4.4","-4.4","-4.4"
"1957:Q1","#N/A","#N/A","#N/A","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-5.5","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-3.8","-6.0","-6.0","-6.0","-6.0","-6.0"
"1957:Q2","#N/A","#N/A","#N/A","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-8.9","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-7.0","-9.5","-9.5","-9.5","-9.5","-9.5"
