"DATE","RCONGM09M8","RCONGM09M9","RCONGM09M10","RCONGM09M11","RCONGM09M12","RCONGM10M1","RCONGM10M2","RCONGM10M3","RCONGM10M4","RCONGM10M5","RCONGM10M6","RCONGM10M7","RCONGM10M8","RCONGM10M9","RCONGM10M10","RCONGM10M11","RCONGM10M12","RCONGM11M1","RCONGM11M2","RCONGM11M3","RCONGM11M4","RCONGM11M5","RCONGM11M6","RCONGM11M7","RCONGM11M8","RCONGM11M9","RCONGM11M10","RCONGM11M11","RCONGM11M12","RCONGM12M1","RCONGM12M2","RCONGM12M3","RCONGM12M4","RCONGM12M5","RCONGM12M6","RCONGM12M7","RCONGM12M8","RCONGM12M9","RCONGM12M10","RCONGM12M11","RCONGM12M12","RCONGM13M1","RCONGM13M2","RCONGM13M3","RCONGM13M4","RCONGM13M5","RCONGM13M6","RCONGM13M7","RCONGM13M8","RCONGM13M9","RCONGM13M10","RCONGM13M11","RCONGM13M12","RCONGM14M1","RCONGM14M2","RCONGM14M3","RCONGM14M4","RCONGM14M5","RCONGM14M6","RCONGM14M7","RCONGM14M8","RCONGM14M9","RCONGM14M10","RCONGM14M11","RCONGM14M12","RCONGM15M1","RCONGM15M2","RCONGM15M3","RCONGM15M4","RCONGM15M5"
"2001:03","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2553.833","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2550.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326","2619.326"
"2001:04","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2555.139","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2551.629","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534","2620.534"
"2001:05","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2575.966","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2572.427","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765","2641.765"
"2001:06","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2577.276","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2573.735","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915","2642.915"
"2001:07","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2586.246","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2582.691","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446","2651.446"
"2001:08","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2613.334","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2609.74","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263","2679.263"
"2001:09","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2566.778","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2563.246","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05","2631.05"
"2001:10","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2717.336","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2713.595","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258","2785.258"
"2001:11","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2684.323","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2680.624","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567","2750.567"
"2001:12","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2647.769","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2644.118","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794","2712.794"
"2002:01","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2666.487","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2662.805","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686","2731.686"
"2002:02","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2686.378","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2682.666","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104","2751.104"
"2002:03","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2680.541","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2676.836","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998","2744.998"
"2002:04","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2703.775","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2700.039","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177","2768.177"
"2002:05","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2666.091","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2662.41","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201","2728.201"
"2002:06","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2701.809","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2698.083","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362","2764.362"
"2002:07","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2729.555","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2725.796","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172","2793.172"
"2002:08","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2745.976","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2742.201","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415","2809.415"
"2002:09","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2699.878","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2696.173","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357","2762.357"
"2002:10","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2705.377","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2701.672","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228","2768.228"
"2002:11","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2726.69","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2722.969","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782","2789.782"
"2002:12","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2766.351","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2762.595","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641","2830.641"
