"DATE","REX90M1","REX90M2","REX90M3","REX90M4","REX90M5","REX90M6","REX90M7","REX90M8","REX90M9","REX90M10","REX90M11","REX90M12","REX91M1","REX91M2","REX91M3","REX91M4","REX91M5","REX91M6","REX91M7","REX91M8","REX91M9","REX91M10","REX91M11","REX91M12","REX92M1","REX92M2","REX92M3","REX92M4","REX92M5","REX92M6","REX92M7","REX92M8","REX92M9","REX92M10","REX92M11","REX92M12","REX93M1","REX93M2","REX93M3","REX93M4","REX93M5","REX93M6","REX93M7","REX93M8","REX93M9","REX93M10","REX93M11","REX93M12","REX94M1","REX94M2","REX94M3","REX94M4","REX94M5","REX94M6","REX94M7","REX94M8","REX94M9","REX94M10","REX94M11","REX94M12","REX95M1","REX95M2","REX95M3","REX95M4","REX95M5","REX95M6","REX95M7","REX95M8","REX95M9","REX95M10","REX95M11","REX95M12","REX96M1","REX96M2","REX96M3","REX96M4","REX96M5","REX96M6","REX96M7","REX96M8","REX96M9","REX96M10","REX96M11","REX96M12","REX97M1","REX97M2","REX97M3","REX97M4","REX97M5","REX97M6","REX97M7","REX97M8","REX97M9","REX97M10","REX97M11","REX97M12","REX98M1","REX98M2","REX98M3","REX98M4","REX98M5","REX98M6","REX98M7","REX98M8","REX98M9","REX98M10","REX98M11","REX98M12","REX99M1","REX99M2","REX99M3","REX99M4","REX99M5","REX99M6","REX99M7","REX99M8","REX99M9","REX99M10","REX99M11","REX99M12"
"1972:Q4","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","207.8","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","185.0","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.5","183.474","183.474","183.474","183.474","183.474","183.474","183.474","183.474","183.474","183.474","183.474","183.474","182.9","182.9"
"1973:Q1","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.7","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.3","200.316","200.316","200.316","200.316","200.316","200.316","200.316","200.316","200.316","200.316","200.316","200.316","199.4","199.4"
"1973:Q2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","239.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.2","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.0","209.044","209.044","209.044","209.044","209.044","209.044","209.044","209.044","209.044","209.044","209.044","209.044","208.1","208.1"
"1973:Q3","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","247.8","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.3","210.278","210.278","210.278","210.278","210.278","210.278","210.278","210.278","210.278","210.278","210.278","210.278","210.0","210.0"
"1973:Q4","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","254.1","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","219.0","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.8","218.802","218.802","218.802","218.802","218.802","218.802","218.802","218.802","218.802","218.802","218.802","218.802","218.8","218.8"
"1974:Q1","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","266.8","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","229.0","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.4","226.443","226.443","226.443","226.443","226.443","226.443","226.443","226.443","226.443","226.443","226.443","226.443","226.5","226.5"
"1974:Q2","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","276.6","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.4","236.43","236.43","236.43","236.43","236.43","236.43","236.43","236.43","236.43","236.43","236.43","236.43","236.4","236.4"
"1974:Q3","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","230.4","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.0","225.03","225.03","225.03","225.03","225.03","225.03","225.03","225.03","225.03","225.03","225.03","225.03","224.9","224.9"
"1974:Q4","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","266.7","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","237.8","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.1","231.123","231.123","231.123","231.123","231.123","231.123","231.123","231.123","231.123","231.123","231.123","231.123","230.8","230.8"
"1975:Q1","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","260.0","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","233.9","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.5","230.522","230.522","230.522","230.522","230.522","230.522","230.522","230.522","230.522","230.522","230.522","230.522","230.6","230.6"
"1975:Q2","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","252.5","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","227.7","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.944","220.944","220.944","220.944","220.944","220.944","220.944","220.944","220.944","220.944","220.944","220.944","221.1","221.1"
"1975:Q3","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","256.9","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","229.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.7","224.723","224.723","224.723","224.723","224.723","224.723","224.723","224.723","224.723","224.723","224.723","224.723","224.8","224.8"
"1975:Q4","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","269.3","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","240.2","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.7","236.68","236.68","236.68","236.68","236.68","236.68","236.68","236.68","236.68","236.68","236.68","236.68","236.7","236.7"
"1976:Q1","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","268.5","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","238.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.9","235.945","235.945","235.945","235.945","235.945","235.945","235.945","235.945","235.945","235.945","235.945","235.945","235.6","235.6"
"1976:Q2","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","272.0","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","239.9","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.1","238.131","238.131","238.131","238.131","238.131","238.131","238.131","238.131","238.131","238.131","238.131","238.131","237.6","237.6"
"1976:Q3","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","277.9","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","246.4","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.7","244.698","244.698","244.698","244.698","244.698","244.698","244.698","244.698","244.698","244.698","244.698","244.698","244.1","244.1"
"1976:Q4","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","279.1","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","248.4","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.7","247.652","247.652","247.652","247.652","247.652","247.652","247.652","247.652","247.652","247.652","247.652","247.652","246.9","246.9"
"1977:Q1","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","277.8","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","244.0","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.8","243.784","243.784","243.784","243.784","243.784","243.784","243.784","243.784","243.784","243.784","243.784","243.784","243.1","243.1"
"1977:Q2","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","284.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.8","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.1","250.133","250.133","250.133","250.133","250.133","250.133","250.133","250.133","250.133","250.133","250.133","250.133","249.5","249.5"
