"DATE","PCONX10M1","PCONX10M2","PCONX10M3","PCONX10M4","PCONX10M5","PCONX10M6","PCONX10M7","PCONX10M8","PCONX10M9","PCONX10M10","PCONX10M11","PCONX10M12","PCONX11M1","PCONX11M2","PCONX11M3","PCONX11M4","PCONX11M5","PCONX11M6","PCONX11M7","PCONX11M8","PCONX11M9","PCONX11M10","PCONX11M11","PCONX11M12","PCONX12M1","PCONX12M2","PCONX12M3","PCONX12M4","PCONX12M5","PCONX12M6","PCONX12M7","PCONX12M8","PCONX12M9","PCONX12M10","PCONX12M11","PCONX12M12","PCONX13M1","PCONX13M2","PCONX13M3","PCONX13M4","PCONX13M5","PCONX13M6","PCONX13M7","PCONX13M8","PCONX13M9","PCONX13M10","PCONX13M11","PCONX13M12","PCONX14M1","PCONX14M2","PCONX14M3","PCONX14M4","PCONX14M5","PCONX14M6","PCONX14M7","PCONX14M8","PCONX14M9","PCONX14M10","PCONX14M11","PCONX14M12","PCONX15M1","PCONX15M2","PCONX15M3","PCONX15M4","PCONX15M5"
"1980:Q4","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.934","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","46.956","44.591","44.591","44.591","44.591","44.591","44.591","44.591","44.591","44.591","44.591","44.591","44.591","44.592","44.592","44.592","44.592","44.592","44.592","44.592","44.592","44.592","44.592"
"1981:Q1","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.975","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","47.998","45.58","45.58","45.58","45.58","45.58","45.58","45.58","45.58","45.58","45.58","45.58","45.58","45.581","45.581","45.581","45.581","45.581","45.581","45.581","45.581","45.581","45.581"
"1981:Q2","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.876","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","48.9","46.436","46.436","46.436","46.436","46.436","46.436","46.436","46.436","46.436","46.436","46.436","46.436","46.437","46.437","46.437","46.437","46.437","46.437","46.437","46.437","46.437","46.437"
"1981:Q3","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.772","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","49.796","47.286","47.286","47.286","47.286","47.286","47.286","47.286","47.286","47.286","47.286","47.286","47.286","47.287","47.287","47.287","47.287","47.287","47.287","47.287","47.287","47.287","47.287"
"1981:Q4","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.65","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","50.674","48.121","48.121","48.121","48.121","48.121","48.121","48.121","48.121","48.121","48.121","48.121","48.121","48.122","48.122","48.122","48.122","48.122","48.122","48.122","48.122","48.122","48.122"
"1982:Q1","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.382","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","51.407","48.817","48.817","48.817","48.817","48.817","48.817","48.817","48.817","48.817","48.817","48.817","48.817","48.818","48.818","48.818","48.818","48.818","48.818","48.818","48.818","48.818","48.818"
"1982:Q2","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.072","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","52.097","49.473","49.473","49.473","49.473","49.473","49.473","49.473","49.473","49.473","49.473","49.473","49.473","49.474","49.474","49.474","49.474","49.474","49.474","49.474","49.474","49.474","49.474"
"1982:Q3","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.904","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","52.929","50.263","50.263","50.263","50.263","50.263","50.263","50.263","50.263","50.263","50.263","50.263","50.263","50.264","50.264","50.264","50.264","50.264","50.264","50.264","50.264","50.264","50.264"
"1982:Q4","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.645","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","53.671","50.968","50.968","50.968","50.968","50.968","50.968","50.968","50.968","50.968","50.968","50.968","50.968","50.969","50.969","50.969","50.969","50.969","50.969","50.969","50.969","50.969","50.969"
"1983:Q1","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.375","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","54.401","51.662","51.662","51.662","51.662","51.662","51.662","51.662","51.662","51.662","51.662","51.662","51.662","51.663","51.663","51.663","51.663","51.663","51.663","51.663","51.663","51.663","51.663"
"1983:Q2","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.797","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","54.823","52.063","52.063","52.063","52.063","52.063","52.063","52.063","52.063","52.063","52.063","52.063","52.063","52.064","52.064","52.064","52.064","52.064","52.064","52.064","52.064","52.064","52.064"
"1983:Q3","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.631","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","55.658","52.856","52.856","52.856","52.856","52.856","52.856","52.856","52.856","52.856","52.856","52.856","52.856","52.857","52.857","52.857","52.857","52.857","52.857","52.857","52.857","52.857","52.857"
"1983:Q4","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.078","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","56.105","53.28","53.28","53.28","53.28","53.28","53.28","53.28","53.28","53.28","53.28","53.28","53.28","53.281","53.281","53.281","53.281","53.281","53.281","53.281","53.281","53.281","53.281"
"1984:Q1","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.642","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","56.669","53.816","53.816","53.816","53.816","53.816","53.816","53.816","53.816","53.816","53.816","53.816","53.816","53.817","53.817","53.817","53.817","53.817","53.817","53.817","53.817","53.817","53.817"
"1984:Q2","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.305","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","57.332","54.446","54.446","54.446","54.446","54.446","54.446","54.446","54.446","54.446","54.446","54.446","54.446","54.448","54.448","54.448","54.448","54.448","54.448","54.448","54.448","54.448","54.448"
"1984:Q3","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.845","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","57.873","54.959","54.959","54.959","54.959","54.959","54.959","54.959","54.959","54.959","54.959","54.959","54.959","54.961","54.961","54.961","54.961","54.961","54.961","54.961","54.961","54.961","54.961"
"1984:Q4","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.261","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","58.289","55.354","55.354","55.354","55.354","55.354","55.354","55.354","55.354","55.354","55.354","55.354","55.354","55.356","55.356","55.356","55.356","55.356","55.356","55.356","55.356","55.356","55.356"
"1985:Q1","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","58.972","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","59.0","56.12","56.12","56.12","56.12","56.12","56.12","56.12","56.12","56.12","56.12","56.12","56.12","56.122","56.122","56.122","56.122","56.122","56.122","56.122","56.122","56.122","56.122"
"1985:Q2","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.436","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","59.464","56.629","56.629","56.629","56.629","56.629","56.629","56.629","56.629","56.629","56.629","56.629","56.629","56.63","56.63","56.63","56.63","56.63","56.63","56.63","56.63","56.63","56.63"
"1985:Q3","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.937","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","59.965","57.219","57.219","57.219","57.219","57.219","57.219","57.219","57.219","57.219","57.219","57.219","57.219","57.22","57.22","57.22","57.22","57.22","57.22","57.22","57.22","57.22","57.22"
"1985:Q4","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.436","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","60.465","57.621","57.621","57.621","57.621","57.621","57.621","57.621","57.621","57.621","57.621","57.621","57.621","57.622","57.622","57.622","57.622","57.622","57.622","57.622","57.622","57.622","57.622"
"1986:Q1","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.099","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","61.128","58.247","58.247","58.247","58.247","58.247","58.247","58.247","58.247","58.247","58.247","58.247","58.247","58.248","58.248","58.248","58.248","58.248","58.248","58.248","58.248","58.248","58.248"
"1986:Q2","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.641","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","61.671","58.633","58.633","58.633","58.633","58.633","58.633","58.633","58.633","58.633","58.633","58.633","58.633","58.634","58.634","58.634","58.634","58.634","58.634","58.634","58.634","58.634","58.634"
"1986:Q3","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.22","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","62.25","59.021","59.021","59.021","59.021","59.021","59.021","59.021","59.021","59.021","59.021","59.021","59.021","59.023","59.023","59.023","59.023","59.023","59.023","59.023","59.023","59.023","59.023"
"1986:Q4","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.818","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","62.848","59.494","59.494","59.494","59.494","59.494","59.494","59.494","59.494","59.494","59.494","59.494","59.494","59.495","59.495","59.495","59.495","59.495","59.495","59.495","59.495","59.495","59.495"
"1987:Q1","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.404","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","63.434","59.865","59.865","59.865","59.865","59.865","59.865","59.865","59.865","59.865","59.865","59.865","59.865","59.866","59.866","59.866","59.866","59.866","59.866","59.866","59.866","59.866","59.866"
"1987:Q2","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.955","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","63.986","60.435","60.435","60.435","60.435","60.435","60.435","60.435","60.435","60.435","60.435","60.435","60.435","60.437","60.437","60.437","60.437","60.437","60.437","60.437","60.437","60.437","60.437"
"1987:Q3","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.593","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","64.624","60.97","60.97","60.97","60.97","60.97","60.97","60.97","60.97","60.97","60.97","60.97","60.97","60.972","60.972","60.972","60.972","60.972","60.972","60.972","60.972","60.972","60.972"
"1987:Q4","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.249","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","65.28","61.599","61.599","61.599","61.599","61.599","61.599","61.599","61.599","61.599","61.599","61.599","61.599","61.601","61.601","61.601","61.601","61.601","61.601","61.601","61.601","61.601","61.601"
"1988:Q1","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.929","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","65.96","62.184","62.184","62.184","62.184","62.184","62.184","62.184","62.184","62.184","62.184","62.184","62.184","62.186","62.186","62.186","62.186","62.186","62.186","62.186","62.186","62.186","62.186"
"1988:Q2","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.721","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","66.753","62.938","62.938","62.938","62.938","62.938","62.938","62.938","62.938","62.938","62.938","62.938","62.938","62.94","62.94","62.94","62.94","62.94","62.94","62.94","62.94","62.94","62.94"
"1988:Q3","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.492","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","67.524","63.663","63.663","63.663","63.663","63.663","63.663","63.663","63.663","63.663","63.663","63.663","63.663","63.665","63.665","63.665","63.665","63.665","63.665","63.665","63.665","63.665","63.665"
"1988:Q4","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.21","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","68.243","64.367","64.367","64.367","64.367","64.367","64.367","64.367","64.367","64.367","64.367","64.367","64.367","64.368","64.368","64.368","64.368","64.368","64.368","64.368","64.368","64.368","64.368"
"1989:Q1","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","68.999","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","69.032","65.047","65.047","65.047","65.047","65.047","65.047","65.047","65.047","65.047","65.047","65.047","65.047","65.049","65.049","65.049","65.049","65.049","65.049","65.049","65.049","65.049","65.049"
"1989:Q2","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.606","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","69.639","65.627","65.627","65.627","65.627","65.627","65.627","65.627","65.627","65.627","65.627","65.627","65.627","65.628","65.628","65.628","65.628","65.628","65.628","65.628","65.628","65.628","65.628"
"1989:Q3","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.087","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","70.12","66.099","66.099","66.099","66.099","66.099","66.099","66.099","66.099","66.099","66.099","66.099","66.099","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1","66.1"
"1989:Q4","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.733","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","70.767","66.699","66.699","66.699","66.699","66.699","66.699","66.699","66.699","66.699","66.699","66.699","66.699","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7","66.7"
"1990:Q1","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.604","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","71.638","67.45","67.45","67.45","67.45","67.45","67.45","67.45","67.45","67.45","67.45","67.45","67.45","67.451","67.451","67.451","67.451","67.451","67.451","67.451","67.451","67.451","67.451"
"1990:Q2","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.548","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","72.583","68.195","68.195","68.195","68.195","68.195","68.195","68.195","68.195","68.195","68.195","68.195","68.195","68.197","68.197","68.197","68.197","68.197","68.197","68.197","68.197","68.197","68.197"
"1990:Q3","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.288","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","73.323","68.873","68.873","68.873","68.873","68.873","68.873","68.873","68.873","68.873","68.873","68.873","68.873","68.875","68.875","68.875","68.875","68.875","68.875","68.875","68.875","68.875","68.875"
"1990:Q4","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.91","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","73.945","69.444","69.444","69.444","69.444","69.444","69.444","69.444","69.444","69.444","69.444","69.444","69.444","69.446","69.446","69.446","69.446","69.446","69.446","69.446","69.446","69.446","69.446"
"1991:Q1","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.665","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","70.034","70.034","70.034","70.034","70.034","70.034","70.034","70.034","70.034","70.034","70.034","70.034","70.036","70.036","70.036","70.036","70.036","70.036","70.036","70.036","70.036","70.036"
"1991:Q2","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.29","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","75.326","70.562","70.562","70.562","70.562","70.562","70.562","70.562","70.562","70.562","70.562","70.562","70.562","70.564","70.564","70.564","70.564","70.564","70.564","70.564","70.564","70.564","70.564"
"1991:Q3","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.04","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","76.076","71.195","71.195","71.195","71.195","71.195","71.195","71.195","71.195","71.195","71.195","71.195","71.195","71.196","71.196","71.196","71.196","71.196","71.196","71.196","71.196","71.196","71.196"
"1991:Q4","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.699","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","76.735","71.748","71.748","71.748","71.748","71.748","71.748","71.748","71.748","71.748","71.748","71.748","71.748","71.749","71.749","71.749","71.749","71.749","71.749","71.749","71.749","71.749","71.749"
"1992:Q1","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.426","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","77.463","72.287","72.287","72.287","72.287","72.287","72.287","72.287","72.287","72.287","72.287","72.287","72.287","72.288","72.288","72.288","72.288","72.288","72.288","72.288","72.288","72.288","72.288"
"1992:Q2","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","77.998","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","78.035","72.796","72.796","72.796","72.796","72.796","72.796","72.796","72.796","72.796","72.796","72.796","72.796","72.797","72.797","72.797","72.797","72.797","72.797","72.797","72.797","72.797","72.797"
"1992:Q3","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.477","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","78.514","73.227","73.227","73.227","73.227","73.227","73.227","73.227","73.227","73.227","73.227","73.227","73.227","73.228","73.228","73.228","73.228","73.228","73.228","73.228","73.228","73.228","73.228"
"1992:Q4","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","78.973","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","79.011","73.769","73.769","73.769","73.769","73.769","73.769","73.769","73.769","73.769","73.769","73.769","73.769","73.77","73.77","73.77","73.77","73.77","73.77","73.77","73.77","73.77","73.77"
"1993:Q1","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.41","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","79.448","74.276","74.276","74.276","74.276","74.276","74.276","74.276","74.276","74.276","74.276","74.276","74.276","74.277","74.277","74.277","74.277","74.277","74.277","74.277","74.277","74.277","74.277"
