"DATE","NOUTPUT00M1","NOUTPUT00M2","NOUTPUT00M3","NOUTPUT00M4","NOUTPUT00M5","NOUTPUT00M6","NOUTPUT00M7","NOUTPUT00M8","NOUTPUT00M9","NOUTPUT00M10","NOUTPUT00M11","NOUTPUT00M12","NOUTPUT01M1","NOUTPUT01M2","NOUTPUT01M3","NOUTPUT01M4","NOUTPUT01M5","NOUTPUT01M6","NOUTPUT01M7","NOUTPUT01M8","NOUTPUT01M9","NOUTPUT01M10","NOUTPUT01M11","NOUTPUT01M12","NOUTPUT02M1","NOUTPUT02M2","NOUTPUT02M3","NOUTPUT02M4","NOUTPUT02M5","NOUTPUT02M6","NOUTPUT02M7","NOUTPUT02M8","NOUTPUT02M9","NOUTPUT02M10","NOUTPUT02M11","NOUTPUT02M12","NOUTPUT03M1","NOUTPUT03M2","NOUTPUT03M3","NOUTPUT03M4","NOUTPUT03M5","NOUTPUT03M6","NOUTPUT03M7","NOUTPUT03M8","NOUTPUT03M9","NOUTPUT03M10","NOUTPUT03M11","NOUTPUT03M12","NOUTPUT04M1","NOUTPUT04M2","NOUTPUT04M3","NOUTPUT04M4","NOUTPUT04M5","NOUTPUT04M6","NOUTPUT04M7","NOUTPUT04M8","NOUTPUT04M9","NOUTPUT04M10","NOUTPUT04M11","NOUTPUT04M12","NOUTPUT05M1","NOUTPUT05M2","NOUTPUT05M3","NOUTPUT05M4","NOUTPUT05M5","NOUTPUT05M6","NOUTPUT05M7","NOUTPUT05M8","NOUTPUT05M9","NOUTPUT05M10","NOUTPUT05M11","NOUTPUT05M12","NOUTPUT06M1","NOUTPUT06M2","NOUTPUT06M3","NOUTPUT06M4","NOUTPUT06M5","NOUTPUT06M6","NOUTPUT06M7","NOUTPUT06M8","NOUTPUT06M9","NOUTPUT06M10","NOUTPUT06M11","NOUTPUT06M12","NOUTPUT07M1","NOUTPUT07M2","NOUTPUT07M3","NOUTPUT07M4","NOUTPUT07M5","NOUTPUT07M6","NOUTPUT07M7","NOUTPUT07M8","NOUTPUT07M9","NOUTPUT07M10","NOUTPUT07M11","NOUTPUT07M12","NOUTPUT08M1","NOUTPUT08M2","NOUTPUT08M3","NOUTPUT08M4","NOUTPUT08M5","NOUTPUT08M6","NOUTPUT08M7","NOUTPUT08M8","NOUTPUT08M9","NOUTPUT08M10","NOUTPUT08M11","NOUTPUT08M12","NOUTPUT09M1","NOUTPUT09M2","NOUTPUT09M3","NOUTPUT09M4","NOUTPUT09M5","NOUTPUT09M6","NOUTPUT09M7","NOUTPUT09M8","NOUTPUT09M9","NOUTPUT09M10","NOUTPUT09M11","NOUTPUT09M12"
"1952:Q4","#N/A","#N/A","#N/A","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.8","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4","371.4"
"1953:Q1","#N/A","#N/A","#N/A","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.9","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4","378.4"
"1953:Q2","#N/A","#N/A","#N/A","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.5","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0","382.0"
"1953:Q3","#N/A","#N/A","#N/A","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.7","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1","381.1"
"1953:Q4","#N/A","#N/A","#N/A","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","376.6","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9","375.9"
"1954:Q1","#N/A","#N/A","#N/A","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.3","375.2","375.2","375.2","375.2","375.2"
"1954:Q2","#N/A","#N/A","#N/A","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.7","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0","376.0"
"1954:Q3","#N/A","#N/A","#N/A","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","381.5","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8","380.8"
"1954:Q4","#N/A","#N/A","#N/A","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","390.1","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.5","389.4","389.4","389.4","389.4","389.4"
"1955:Q1","#N/A","#N/A","#N/A","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","403.1","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6","402.6"
"1955:Q2","#N/A","#N/A","#N/A","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","411.4","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9","410.9"
"1955:Q3","#N/A","#N/A","#N/A","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.9","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.5","419.4","419.4","419.4","419.4","419.4"
"1955:Q4","#N/A","#N/A","#N/A","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.4","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0","426.0"
"1956:Q1","#N/A","#N/A","#N/A","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.8","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3","428.3"
"1956:Q2","#N/A","#N/A","#N/A","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.7","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2","434.2"
"1956:Q3","#N/A","#N/A","#N/A","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.7","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.3","439.2","439.2","439.2","439.2","439.2"
"1956:Q4","#N/A","#N/A","#N/A","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.6","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1","448.1"
"1957:Q1","#N/A","#N/A","#N/A","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.6","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2","457.2"
"1957:Q2","#N/A","#N/A","#N/A","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.6","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2","459.2"
"1957:Q3","#N/A","#N/A","#N/A","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.8","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4","466.4"
"1957:Q4","#N/A","#N/A","#N/A","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","462.0","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5","461.5"
"1958:Q1","#N/A","#N/A","#N/A","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.6","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","454.0","453.9","453.9","453.9","453.9","453.9"
