"DATE","RGSL00M1","RGSL00M2","RGSL00M3","RGSL00M4","RGSL00M5","RGSL00M6","RGSL00M7","RGSL00M8","RGSL00M9","RGSL00M10","RGSL00M11","RGSL00M12","RGSL01M1","RGSL01M2","RGSL01M3","RGSL01M4","RGSL01M5","RGSL01M6","RGSL01M7","RGSL01M8","RGSL01M9","RGSL01M10","RGSL01M11","RGSL01M12","RGSL02M1","RGSL02M2","RGSL02M3","RGSL02M4","RGSL02M5","RGSL02M6","RGSL02M7","RGSL02M8","RGSL02M9","RGSL02M10","RGSL02M11","RGSL02M12","RGSL03M1","RGSL03M2","RGSL03M3","RGSL03M4","RGSL03M5","RGSL03M6","RGSL03M7","RGSL03M8","RGSL03M9","RGSL03M10","RGSL03M11","RGSL03M12","RGSL04M1","RGSL04M2","RGSL04M3","RGSL04M4","RGSL04M5","RGSL04M6","RGSL04M7","RGSL04M8","RGSL04M9","RGSL04M10","RGSL04M11","RGSL04M12","RGSL05M1","RGSL05M2","RGSL05M3","RGSL05M4","RGSL05M5","RGSL05M6","RGSL05M7","RGSL05M8","RGSL05M9","RGSL05M10","RGSL05M11","RGSL05M12","RGSL06M1","RGSL06M2","RGSL06M3","RGSL06M4","RGSL06M5","RGSL06M6","RGSL06M7","RGSL06M8","RGSL06M9","RGSL06M10","RGSL06M11","RGSL06M12","RGSL07M1","RGSL07M2","RGSL07M3","RGSL07M4","RGSL07M5","RGSL07M6","RGSL07M7","RGSL07M8","RGSL07M9","RGSL07M10","RGSL07M11","RGSL07M12","RGSL08M1","RGSL08M2","RGSL08M3","RGSL08M4","RGSL08M5","RGSL08M6","RGSL08M7","RGSL08M8","RGSL08M9","RGSL08M10","RGSL08M11","RGSL08M12","RGSL09M1","RGSL09M2","RGSL09M3","RGSL09M4","RGSL09M5","RGSL09M6","RGSL09M7","RGSL09M8","RGSL09M9","RGSL09M10","RGSL09M11","RGSL09M12"
"1977:Q2","565.0418","565.0418","565.0418","#N/A","#N/A","#N/A","#N/A","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","569.9","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","631.1","771.0","771.0","771.0","771.0","771.0"
"1977:Q3","564.5076","564.5076","564.5076","#N/A","#N/A","#N/A","#N/A","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","569.2","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","630.4","770.1","770.1","770.1","770.1","770.1"
"1977:Q4","565.7542","565.7542","565.7542","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","570.3","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","631.5","771.3","771.3","771.3","771.3","771.3"
"1978:Q1","566.6445","566.6445","566.6445","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","571.0","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","631.6","771.4","771.4","771.4","771.4","771.4"
"1978:Q2","583.651","583.651","583.651","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","587.8","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","650.2","794.0","794.0","794.0","794.0","794.0"
"1978:Q3","590.5961","590.5961","590.5961","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","594.6","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","657.5","802.9","802.9","802.9","802.9","802.9"
"1978:Q4","596.4726","596.4726","596.4726","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","600.2","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","663.6","810.3","810.3","810.3","810.3","810.3"
"1979:Q1","587.0345","587.0345","587.0345","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","590.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","652.6","797.0","797.0","797.0","797.0","797.0"
"1979:Q2","592.822","592.822","592.822","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","596.2","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","658.7","804.4","804.4","804.4","804.4","804.4"
"1979:Q3","595.4042","595.4042","595.4042","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","598.4","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","661.1","807.4","807.4","807.4","807.4","807.4"
"1979:Q4","602.4382","602.4382","602.4382","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","605.2","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","668.6","816.7","816.7","816.7","816.7","816.7"
"1980:Q1","605.6437","605.6437","605.6437","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","608.0","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","671.8","820.8","820.8","820.8","820.8","820.8"
"1980:Q2","597.8973","597.8973","597.8973","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","600.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","663.0","810.2","810.2","810.2","810.2","810.2"
"1980:Q3","589.7947","589.7947","589.7947","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","653.7","798.8","798.8","798.8","798.8","798.8"
"1980:Q4","587.3906","587.3906","587.3906","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","589.3","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","650.9","795.3","795.3","795.3","795.3","795.3"
"1981:Q1","591.8426","591.8426","591.8426","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","593.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","655.8","801.2","801.2","801.2","801.2","801.2"
"1981:Q2","580.6237","580.6237","580.6237","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","582.5","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","643.2","785.7","785.7","785.7","785.7","785.7"
"1981:Q3","578.6648","578.6648","578.6648","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","580.5","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","641.1","783.1","783.1","783.1","783.1","783.1"
"1981:Q4","583.2948","583.2948","583.2948","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","584.9","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","646.2","789.3","789.3","789.3","789.3","789.3"
"1982:Q1","581.6031","581.6031","581.6031","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","582.9","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","644.3","786.8","786.8","786.8","786.8","786.8"
"1982:Q2","583.1168","583.1168","583.1168","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","584.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","789.3","789.3","789.3","789.3","789.3"
"1982:Q3","582.6716","582.6716","582.6716","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","583.8","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","646.3","789.4","789.4","789.4","789.4","789.4"
"1982:Q4","586.2331","586.2331","586.2331","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","587.5","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","650.8","794.9","794.9","794.9","794.9","794.9"
"1983:Q1","587.1235","587.1235","587.1235","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","588.7","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","653.2","797.7","797.7","797.7","797.7","797.7"
"1983:Q2","585.3427","585.3427","585.3427","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","587.1","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","651.6","795.8","795.8","795.8","795.8","795.8"
"1983:Q3","589.8837","589.8837","589.8837","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","591.7","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","656.8","802.1","802.1","802.1","802.1","802.1"
