"DATE","RINVBF00M1","RINVBF00M2","RINVBF00M3","RINVBF00M4","RINVBF00M5","RINVBF00M6","RINVBF00M7","RINVBF00M8","RINVBF00M9","RINVBF00M10","RINVBF00M11","RINVBF00M12","RINVBF01M1","RINVBF01M2","RINVBF01M3","RINVBF01M4","RINVBF01M5","RINVBF01M6","RINVBF01M7","RINVBF01M8","RINVBF01M9","RINVBF01M10","RINVBF01M11","RINVBF01M12","RINVBF02M1","RINVBF02M2","RINVBF02M3","RINVBF02M4","RINVBF02M5","RINVBF02M6","RINVBF02M7","RINVBF02M8","RINVBF02M9","RINVBF02M10","RINVBF02M11","RINVBF02M12","RINVBF03M1","RINVBF03M2","RINVBF03M3","RINVBF03M4","RINVBF03M5","RINVBF03M6","RINVBF03M7","RINVBF03M8","RINVBF03M9","RINVBF03M10","RINVBF03M11","RINVBF03M12","RINVBF04M1","RINVBF04M2","RINVBF04M3","RINVBF04M4","RINVBF04M5","RINVBF04M6","RINVBF04M7","RINVBF04M8","RINVBF04M9","RINVBF04M10","RINVBF04M11","RINVBF04M12","RINVBF05M1","RINVBF05M2","RINVBF05M3","RINVBF05M4","RINVBF05M5","RINVBF05M6","RINVBF05M7","RINVBF05M8","RINVBF05M9","RINVBF05M10","RINVBF05M11","RINVBF05M12","RINVBF06M1","RINVBF06M2","RINVBF06M3","RINVBF06M4","RINVBF06M5","RINVBF06M6","RINVBF06M7","RINVBF06M8","RINVBF06M9","RINVBF06M10","RINVBF06M11","RINVBF06M12","RINVBF07M1","RINVBF07M2","RINVBF07M3","RINVBF07M4","RINVBF07M5","RINVBF07M6","RINVBF07M7","RINVBF07M8","RINVBF07M9","RINVBF07M10","RINVBF07M11","RINVBF07M12","RINVBF08M1","RINVBF08M2","RINVBF08M3","RINVBF08M4","RINVBF08M5","RINVBF08M6","RINVBF08M7","RINVBF08M8","RINVBF08M9","RINVBF08M10","RINVBF08M11","RINVBF08M12","RINVBF09M1","RINVBF09M2","RINVBF09M3","RINVBF09M4","RINVBF09M5","RINVBF09M6","RINVBF09M7","RINVBF09M8","RINVBF09M9","RINVBF09M10","RINVBF09M11","RINVBF09M12"
"2001:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1248.4","1247.5","1245.0","1245.0","1245.0","1245.0","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1206.4","1120.6","1120.6","1120.6","1120.6","1120.6","1120.6","1120.6","1120.6","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1128.2","1232.2","1232.2","1232.2","1232.2","1232.2"
"2002:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1226.8","1218.7","1225.3","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1188.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1100.4","1099.8","1099.8","1099.8","1099.8","1099.8","1099.8","1099.8","1099.8","1099.8","1099.8","1099.8","1099.8","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1090.3","1203.4","1203.4","1203.4","1203.4","1203.4"
"2002:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1183.6","1180.7","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1181.1","1092.1","1092.1","1092.1","1092.1","1092.1","1092.1","1092.1","1092.1","1072.4","1072.4","1072.4","1072.4","1072.4","1072.4","1072.4","1072.4","1072.4","1072.4","1072.4","1072.4","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1073.3","1183.9","1183.9","1183.9","1183.9","1183.9"
"2002:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1182.8","1179.0","1178.7","1178.7","1178.7","1178.7","1178.7","1178.7","1178.7","1178.7","1178.7","1178.7","1178.7","1089.1","1089.1","1089.1","1089.1","1089.1","1089.1","1089.1","1089.1","1069.5","1069.5","1069.5","1069.5","1069.5","1069.5","1069.5","1069.5","1069.5","1069.5","1069.5","1069.5","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1068.0","1177.8","1177.8","1177.8","1177.8","1177.8"
"2002:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1183.2","1186.1","1185.3","1185.3","1185.3","1185.3","1185.3","1185.3","1185.3","1185.3","1088.9","1088.9","1088.9","1088.9","1088.9","1088.9","1088.9","1088.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1060.9","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1054.5","1155.6","1155.6","1155.6","1155.6","1155.6"
"2003:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1172.7","1170.8","1172.1","1172.1","1172.1","1172.1","1172.1","1087.3","1087.3","1087.3","1087.3","1087.3","1087.3","1087.3","1087.3","1060.5","1060.5","1060.5","1060.5","1060.5","1060.5","1060.5","1060.5","1060.5","1060.5","1060.5","1060.5","1051.6","1051.6","1051.6","1051.6","1051.6","1051.6","1051.6","1051.6","1051.6","1051.6","1051.6","1051.6","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1047.5","1150.4","1150.4","1150.4","1150.4","1150.4"
"2003:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1191.7","1194.8","1193.0","1193.0","1105.8","1105.8","1105.8","1105.8","1105.8","1105.8","1105.8","1105.8","1090.6","1090.6","1090.6","1090.6","1090.6","1090.6","1090.6","1090.6","1090.6","1090.6","1090.6","1090.6","1072.9","1072.9","1072.9","1072.9","1072.9","1072.9","1072.9","1072.9","1072.9","1072.9","1072.9","1072.9","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1074.5","1181.4","1181.4","1181.4","1181.4","1181.4"
"2003:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1224.9","#N/A","1139.5","1139.5","1139.5","1139.5","1139.5","1139.5","1139.5","1131.1","1131.1","1131.1","1131.1","1131.1","1131.1","1131.1","1131.1","1131.1","1131.1","1131.1","1131.1","1101.8","1101.8","1101.8","1101.8","1101.8","1101.8","1101.8","1101.8","1101.8","1101.8","1101.8","1101.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1098.8","1208.3","1208.3","1208.3","1208.3","1208.3"
"2003:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1158.7","1165.9","1169.4","1169.4","1169.4","1169.4","1161.0","1161.0","1161.0","1161.0","1161.0","1161.0","1161.0","1161.0","1161.0","1161.0","1161.0","1161.0","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1113.7","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1106.5","1224.0","1224.0","1224.0","1224.0","1224.0"
"2004:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1189.8","1186.0","1184.6","1173.0","1173.0","1173.0","1173.0","1173.0","1173.0","1173.0","1173.0","1173.0","1173.0","1173.0","1173.0","1135.1","1135.1","1135.1","1135.1","1135.1","1135.1","1135.1","1135.1","1135.1","1135.1","1135.1","1135.1","1111.2","1111.2","1111.2","1111.2","1111.2","1111.2","1111.2","1111.2","1111.2","1111.2","1111.2","1111.2","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1099.1","1214.3","1214.3","1214.3","1214.3","1214.3"
"2004:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1198.1","1207.0","1207.9","1207.9","1207.9","1207.9","1207.9","1207.9","1207.9","1207.9","1207.9","1207.9","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1171.6","1130.7","1130.7","1130.7","1130.7","1130.7","1130.7","1130.7","1130.7","1130.7","1130.7","1130.7","1130.7","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1127.5","1247.0","1247.0","1247.0","1247.0","1247.0"
"2004:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1241.7","1245.3","1245.3","1245.3","1245.3","1245.3","1245.3","1245.3","1245.3","1204.8","1204.8","1204.8","1204.8","1204.8","1204.8","1204.8","1204.8","1204.8","1204.8","1204.8","1204.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1158.8","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1160.7","1281.2","1281.2","1281.2","1281.2","1281.2"
"2004:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1276.3","1286.7","1288.3","1288.3","1288.3","1288.3","1235.1","1235.1","1235.1","1235.1","1235.1","1235.1","1235.1","1235.1","1235.1","1235.1","1235.1","1235.1","1182.3","1182.3","1182.3","1182.3","1182.3","1182.3","1182.3","1182.3","1182.3","1182.3","1182.3","1182.3","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1189.7","1309.6","1309.6","1309.6","1309.6","1309.6"
"2005:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1303.0","1299.5","1301.3","1252.2","1252.2","1252.2","1252.2","1252.2","1252.2","1252.2","1252.2","1252.2","1252.2","1252.2","1252.2","1199.7","1199.7","1199.7","1199.7","1199.7","1199.7","1199.7","1199.7","1199.7","1199.7","1199.7","1199.7","1199.5","1199.5","1199.5","1199.5","1199.5","1199.5","1199.5","1199.5","1199.5","1199.5","1199.5","1199.5","1200.4","1200.4","1200.4","1200.4","1200.4","1200.4","1200.4","1200.4","1200.4","1200.4","1200.4","1200.4","1321.5","1321.5","1321.5","1321.5","1321.5"
"2005:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1279.5","1277.8","1279.0","1279.0","1279.0","1279.0","1279.0","1279.0","1279.0","1279.0","1279.0","1279.0","1214.8","1214.8","1214.8","1214.8","1214.8","1214.8","1214.8","1214.8","1214.8","1214.8","1214.8","1214.8","1214.1","1214.1","1214.1","1214.1","1214.1","1214.1","1214.1","1214.1","1214.1","1214.1","1214.1","1214.1","1219.0","1219.0","1219.0","1219.0","1219.0","1219.0","1219.0","1219.0","1219.0","1219.0","1219.0","1219.0","1340.8","1340.8","1340.8","1340.8","1340.8"
"2005:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1298.4","1306.1","1305.2","1305.2","1305.2","1305.2","1305.2","1305.2","1305.2","1232.4","1232.4","1232.4","1232.4","1232.4","1232.4","1232.4","1232.4","1232.4","1232.4","1232.4","1232.4","1239.5","1239.5","1239.5","1239.5","1239.5","1239.5","1239.5","1239.5","1239.5","1239.5","1239.5","1239.5","1237.1","1237.1","1237.1","1237.1","1237.1","1237.1","1237.1","1237.1","1237.1","1237.1","1237.1","1237.1","1359.7","1359.7","1359.7","1359.7","1359.7"
"2005:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1314.2","1322.5","1319.7","1319.7","1319.7","1319.7","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1250.0","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1248.2","1367.3","1367.3","1367.3","1367.3","1367.3"
"2006:Q1","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1364.6","1361.0","1364.2","1288.8","1288.8","1288.8","1288.8","1288.8","1288.8","1288.8","1288.8","1288.8","1288.8","1288.8","1288.8","1289.7","1289.7","1289.7","1289.7","1289.7","1289.7","1289.7","1289.7","1289.7","1289.7","1289.7","1289.7","1295.2","1295.2","1295.2","1295.2","1295.2","1295.2","1295.2","1295.2","1295.2","1295.2","1295.2","1295.2","1424.9","1424.9","1424.9","1424.9","1424.9"
"2006:Q2","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1297.5","1303.7","1302.8","1302.8","1302.8","1302.8","1302.8","1302.8","1302.8","1302.8","1302.8","1302.8","1303.2","1303.2","1303.2","1303.2","1303.2","1303.2","1303.2","1303.2","1303.2","1303.2","1303.2","1303.2","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1315.4","1450.3","1450.3","1450.3","1450.3","1450.3"
"2006:Q3","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1330.0","1334.1","1334.2","1334.2","1334.2","1334.2","1334.2","1334.2","1334.2","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1319.4","1332.7","1332.7","1332.7","1332.7","1332.7","1332.7","1332.7","1332.7","1332.7","1332.7","1332.7","1332.7","1466.0","1466.0","1466.0","1466.0","1466.0"
"2006:Q4","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","1332.8","1326.0","1323.7","1323.7","1323.7","1323.7","1314.8","1314.8","1314.8","1314.8","1314.8","1314.8","1314.8","1314.8","1314.8","1314.8","1314.8","1314.8","1329.3","1329.3","1329.3","1329.3","1329.3","1329.3","1329.3","1329.3","1329.3","1329.3","1329.3","1329.3","1474.5","1474.5","1474.5","1474.5","1474.5"
