"DATE","EMPLOY10M1","EMPLOY10M2","EMPLOY10M3","EMPLOY10M4","EMPLOY10M5","EMPLOY10M6","EMPLOY10M7","EMPLOY10M8","EMPLOY10M9","EMPLOY10M10","EMPLOY10M11","EMPLOY10M12","EMPLOY11M1","EMPLOY11M2","EMPLOY11M3","EMPLOY11M4","EMPLOY11M5","EMPLOY11M6","EMPLOY11M7","EMPLOY11M8","EMPLOY11M9","EMPLOY11M10","EMPLOY11M11","EMPLOY11M12","EMPLOY12M1","EMPLOY12M2","EMPLOY12M3","EMPLOY12M4","EMPLOY12M5","EMPLOY12M6","EMPLOY12M7","EMPLOY12M8","EMPLOY12M9","EMPLOY12M10","EMPLOY12M11","EMPLOY12M12","EMPLOY13M1","EMPLOY13M2","EMPLOY13M3","EMPLOY13M4","EMPLOY13M5","EMPLOY13M6","EMPLOY13M7","EMPLOY13M8","EMPLOY13M9","EMPLOY13M10","EMPLOY13M11","EMPLOY13M12","EMPLOY14M1","EMPLOY14M2","EMPLOY14M3","EMPLOY14M4","EMPLOY14M5","EMPLOY14M6","EMPLOY14M7","EMPLOY14M8","EMPLOY14M9","EMPLOY14M10","EMPLOY14M11","EMPLOY14M12","EMPLOY15M1","EMPLOY15M2","EMPLOY15M3","EMPLOY15M4","EMPLOY15M5","EMPLOY15M6","EMPLOY15M7","EMPLOY15M8","EMPLOY15M9","EMPLOY15M10","EMPLOY15M11"
"2006:06","135956.0","135979.0","135979.0","135979.0","135979.0","135979.0","135979.0","135979.0","135979.0","135979.0","135979.0","135979.0","135979.0","135971.0","135971.0","135971.0","135971.0","135971.0","135971.0","135971.0","135971.0","135971.0","135971.0","135971.0","135971.0","135967.0","135967.0","135967.0","135967.0","135967.0","135967.0","135967.0","135967.0","135967.0","135967.0","135967.0","135967.0","136008.0","136008.0","136008.0","136008.0","136008.0","136008.0","136008.0","136008.0","136008.0","136008.0","136008.0","136008.0","136279.0","136279.0","136279.0","136279.0","136279.0","136279.0","136279.0","136279.0","136279.0","136279.0","136279.0","136279.0","136280.0","136280.0","136280.0","136280.0","136280.0","136280.0","136280.0","136280.0","136280.0","136280.0"
"2006:07","136142.0","136211.0","136211.0","136211.0","136211.0","136211.0","136211.0","136211.0","136211.0","136211.0","136211.0","136211.0","136211.0","136173.0","136173.0","136173.0","136173.0","136173.0","136173.0","136173.0","136173.0","136173.0","136173.0","136173.0","136173.0","136176.0","136176.0","136176.0","136176.0","136176.0","136176.0","136176.0","136176.0","136176.0","136176.0","136176.0","136176.0","136218.0","136218.0","136218.0","136218.0","136218.0","136218.0","136218.0","136218.0","136218.0","136218.0","136218.0","136218.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0","136486.0"
"2006:08","136291.0","136352.0","136352.0","136352.0","136352.0","136352.0","136352.0","136352.0","136352.0","136352.0","136352.0","136352.0","136352.0","136358.0","136358.0","136358.0","136358.0","136358.0","136358.0","136358.0","136358.0","136358.0","136358.0","136358.0","136358.0","136359.0","136359.0","136359.0","136359.0","136359.0","136359.0","136359.0","136359.0","136359.0","136359.0","136359.0","136359.0","136397.0","136397.0","136397.0","136397.0","136397.0","136397.0","136397.0","136397.0","136397.0","136397.0","136397.0","136397.0","136670.0","136670.0","136670.0","136670.0","136670.0","136670.0","136670.0","136670.0","136670.0","136670.0","136670.0","136670.0","136671.0","136671.0","136671.0","136671.0","136671.0","136671.0","136671.0","136671.0","136671.0","136671.0"
"2006:09","136438.0","136452.0","136452.0","136452.0","136452.0","136452.0","136452.0","136452.0","136452.0","136452.0","136452.0","136452.0","136452.0","136514.0","136514.0","136514.0","136514.0","136514.0","136514.0","136514.0","136514.0","136514.0","136514.0","136514.0","136514.0","136516.0","136516.0","136516.0","136516.0","136516.0","136516.0","136516.0","136516.0","136516.0","136516.0","136516.0","136516.0","136556.0","136556.0","136556.0","136556.0","136556.0","136556.0","136556.0","136556.0","136556.0","136556.0","136556.0","136556.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0","136827.0"
"2006:10","136520.0","136495.0","136495.0","136495.0","136495.0","136495.0","136495.0","136495.0","136495.0","136495.0","136495.0","136495.0","136495.0","136506.0","136506.0","136506.0","136506.0","136506.0","136506.0","136506.0","136506.0","136506.0","136506.0","136506.0","136506.0","136507.0","136507.0","136507.0","136507.0","136507.0","136507.0","136507.0","136507.0","136507.0","136507.0","136507.0","136507.0","136553.0","136553.0","136553.0","136553.0","136553.0","136553.0","136553.0","136553.0","136553.0","136553.0","136553.0","136553.0","136829.0","136829.0","136829.0","136829.0","136829.0","136829.0","136829.0","136829.0","136829.0","136829.0","136829.0","136829.0","136830.0","136830.0","136830.0","136830.0","136830.0","136830.0","136830.0","136830.0","136830.0","136830.0"
"2006:11","136781.0","136696.0","136696.0","136696.0","136696.0","136696.0","136696.0","136696.0","136696.0","136696.0","136696.0","136696.0","136696.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136711.0","136758.0","136758.0","136758.0","136758.0","136758.0","136758.0","136758.0","136758.0","136758.0","136758.0","136758.0","136758.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0","137039.0"
"2006:12","137000.0","136873.0","136873.0","136873.0","136873.0","136873.0","136873.0","136873.0","136873.0","136873.0","136873.0","136873.0","136873.0","136891.0","136891.0","136891.0","136891.0","136891.0","136891.0","136891.0","136891.0","136891.0","136891.0","136891.0","136891.0","136882.0","136882.0","136882.0","136882.0","136882.0","136882.0","136882.0","136882.0","136882.0","136882.0","136882.0","136882.0","136927.0","136927.0","136927.0","136927.0","136927.0","136927.0","136927.0","136927.0","136927.0","136927.0","136927.0","136927.0","137210.0","137210.0","137210.0","137210.0","137210.0","137210.0","137210.0","137210.0","137210.0","137210.0","137210.0","137210.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0"
"2007:01","137180.0","137067.0","137067.0","137067.0","137067.0","137067.0","137067.0","137067.0","137067.0","137067.0","137067.0","137067.0","137067.0","137094.0","137094.0","137094.0","137094.0","137094.0","137094.0","137094.0","137094.0","137094.0","137094.0","137094.0","137094.0","137118.0","137118.0","137118.0","137118.0","137118.0","137118.0","137118.0","137118.0","137118.0","137118.0","137118.0","137118.0","137161.0","137161.0","137161.0","137161.0","137161.0","137161.0","137161.0","137161.0","137161.0","137161.0","137161.0","137161.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0","137448.0"
"2007:02","137216.0","137171.0","137171.0","137171.0","137171.0","137171.0","137171.0","137171.0","137171.0","137171.0","137171.0","137171.0","137171.0","137182.0","137182.0","137182.0","137182.0","137182.0","137182.0","137182.0","137182.0","137182.0","137182.0","137182.0","137182.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137211.0","137251.0","137251.0","137251.0","137251.0","137251.0","137251.0","137251.0","137251.0","137251.0","137251.0","137251.0","137251.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0","137536.0"
"2007:03","137400.0","137410.0","137410.0","137410.0","137410.0","137410.0","137410.0","137410.0","137410.0","137410.0","137410.0","137410.0","137410.0","137400.0","137400.0","137400.0","137400.0","137400.0","137400.0","137400.0","137400.0","137400.0","137400.0","137400.0","137400.0","137401.0","137401.0","137401.0","137401.0","137401.0","137401.0","137401.0","137401.0","137401.0","137401.0","137401.0","137401.0","137437.0","137437.0","137437.0","137437.0","137437.0","137437.0","137437.0","137437.0","137437.0","137437.0","137437.0","137437.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0","137724.0"
"2007:04","137435.0","137502.0","137502.0","137502.0","137502.0","137502.0","137502.0","137502.0","137502.0","137502.0","137502.0","137502.0","137502.0","137479.0","137479.0","137479.0","137479.0","137479.0","137479.0","137479.0","137479.0","137479.0","137479.0","137479.0","137479.0","137473.0","137473.0","137473.0","137473.0","137473.0","137473.0","137473.0","137473.0","137473.0","137473.0","137473.0","137473.0","137513.0","137513.0","137513.0","137513.0","137513.0","137513.0","137513.0","137513.0","137513.0","137513.0","137513.0","137513.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0","137802.0"
"2007:05","137591.0","137651.0","137651.0","137651.0","137651.0","137651.0","137651.0","137651.0","137651.0","137651.0","137651.0","137651.0","137651.0","137620.0","137620.0","137620.0","137620.0","137620.0","137620.0","137620.0","137620.0","137620.0","137620.0","137620.0","137620.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137654.0","137654.0","137654.0","137654.0","137654.0","137654.0","137654.0","137654.0","137654.0","137654.0","137654.0","137654.0","137946.0","137946.0","137946.0","137946.0","137946.0","137946.0","137946.0","137946.0","137946.0","137946.0","137946.0","137946.0","137947.0","137947.0","137947.0","137947.0","137947.0","137947.0","137947.0","137947.0","137947.0","137947.0"
"2007:06","137645.0","137706.0","137706.0","137706.0","137706.0","137706.0","137706.0","137706.0","137706.0","137706.0","137706.0","137706.0","137706.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137687.0","137734.0","137734.0","137734.0","137734.0","137734.0","137734.0","137734.0","137734.0","137734.0","137734.0","137734.0","137734.0","138017.0","138017.0","138017.0","138017.0","138017.0","138017.0","138017.0","138017.0","138017.0","138017.0","138017.0","138017.0","138018.0","138018.0","138018.0","138018.0","138018.0","138018.0","138018.0","138018.0","138018.0","138018.0"
"2007:07","137580.0","137686.0","137686.0","137686.0","137686.0","137686.0","137686.0","137686.0","137686.0","137686.0","137686.0","137686.0","137686.0","137638.0","137638.0","137638.0","137638.0","137638.0","137638.0","137638.0","137638.0","137638.0","137638.0","137638.0","137638.0","137647.0","137647.0","137647.0","137647.0","137647.0","137647.0","137647.0","137647.0","137647.0","137647.0","137647.0","137647.0","137699.0","137699.0","137699.0","137699.0","137699.0","137699.0","137699.0","137699.0","137699.0","137699.0","137699.0","137699.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0","137984.0"
"2007:08","137552.0","137615.0","137615.0","137615.0","137615.0","137615.0","137615.0","137615.0","137615.0","137615.0","137615.0","137615.0","137615.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137612.0","137629.0","137629.0","137629.0","137629.0","137629.0","137629.0","137629.0","137629.0","137629.0","137629.0","137629.0","137629.0","137675.0","137675.0","137675.0","137675.0","137675.0","137675.0","137675.0","137675.0","137675.0","137675.0","137675.0","137675.0","137968.0","137968.0","137968.0","137968.0","137968.0","137968.0","137968.0","137968.0","137968.0","137968.0","137968.0","137968.0","137967.0","137967.0","137967.0","137967.0","137967.0","137967.0","137967.0","137967.0","137967.0","137967.0"
"2007:09","137652.0","137667.0","137667.0","137667.0","137667.0","137667.0","137667.0","137667.0","137667.0","137667.0","137667.0","137667.0","137667.0","137681.0","137681.0","137681.0","137681.0","137681.0","137681.0","137681.0","137681.0","137681.0","137681.0","137681.0","137681.0","137702.0","137702.0","137702.0","137702.0","137702.0","137702.0","137702.0","137702.0","137702.0","137702.0","137702.0","137702.0","137752.0","137752.0","137752.0","137752.0","137752.0","137752.0","137752.0","137752.0","137752.0","137752.0","137752.0","137752.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0","138053.0"
"2007:10","137817.0","137753.0","137753.0","137753.0","137753.0","137753.0","137753.0","137753.0","137753.0","137753.0","137753.0","137753.0","137753.0","137772.0","137772.0","137772.0","137772.0","137772.0","137772.0","137772.0","137772.0","137772.0","137772.0","137772.0","137772.0","137781.0","137781.0","137781.0","137781.0","137781.0","137781.0","137781.0","137781.0","137781.0","137781.0","137781.0","137781.0","137838.0","137838.0","137838.0","137838.0","137838.0","137838.0","137838.0","137838.0","137838.0","137838.0","137838.0","137838.0","138135.0","138135.0","138135.0","138135.0","138135.0","138135.0","138135.0","138135.0","138135.0","138135.0","138135.0","138135.0","138136.0","138136.0","138136.0","138136.0","138136.0","138136.0","138136.0","138136.0","138136.0","138136.0"
"2007:11","138032.0","137881.0","137881.0","137881.0","137881.0","137881.0","137881.0","137881.0","137881.0","137881.0","137881.0","137881.0","137881.0","137899.0","137899.0","137899.0","137899.0","137899.0","137899.0","137899.0","137899.0","137899.0","137899.0","137899.0","137899.0","137893.0","137893.0","137893.0","137893.0","137893.0","137893.0","137893.0","137893.0","137893.0","137893.0","137893.0","137893.0","137949.0","137949.0","137949.0","137949.0","137949.0","137949.0","137949.0","137949.0","137949.0","137949.0","137949.0","137949.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0","138253.0"
"2007:12","138152.0","137951.0","137951.0","137951.0","137951.0","137951.0","137951.0","137951.0","137951.0","137951.0","137951.0","137951.0","137951.0","137983.0","137983.0","137983.0","137983.0","137983.0","137983.0","137983.0","137983.0","137983.0","137983.0","137983.0","137983.0","137982.0","137982.0","137982.0","137982.0","137982.0","137982.0","137982.0","137982.0","137982.0","137982.0","137982.0","137982.0","138042.0","138042.0","138042.0","138042.0","138042.0","138042.0","138042.0","138042.0","138042.0","138042.0","138042.0","138042.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0","138350.0"
"2008:01","138080.0","137941.0","137941.0","137941.0","137941.0","137941.0","137941.0","137941.0","137941.0","137941.0","137941.0","137941.0","137941.0","137996.0","137996.0","137996.0","137996.0","137996.0","137996.0","137996.0","137996.0","137996.0","137996.0","137996.0","137996.0","138023.0","138023.0","138023.0","138023.0","138023.0","138023.0","138023.0","138023.0","138023.0","138023.0","138023.0","138023.0","138056.0","138056.0","138056.0","138056.0","138056.0","138056.0","138056.0","138056.0","138056.0","138056.0","138056.0","138056.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0","138365.0"
"2008:02","137936.0","137891.0","137891.0","137891.0","137891.0","137891.0","137891.0","137891.0","137891.0","137891.0","137891.0","137891.0","137891.0","137913.0","137913.0","137913.0","137913.0","137913.0","137913.0","137913.0","137913.0","137913.0","137913.0","137913.0","137913.0","137939.0","137939.0","137939.0","137939.0","137939.0","137939.0","137939.0","137939.0","137939.0","137939.0","137939.0","137939.0","137971.0","137971.0","137971.0","137971.0","137971.0","137971.0","137971.0","137971.0","137971.0","137971.0","137971.0","137971.0","138279.0","138279.0","138279.0","138279.0","138279.0","138279.0","138279.0","138279.0","138279.0","138279.0","138279.0","138279.0","138278.0","138278.0","138278.0","138278.0","138278.0","138278.0","138278.0","138278.0","138278.0","138278.0"
