"DATE","CUT10M1","CUT10M2","CUT10M3","CUT10M4","CUT10M5","CUT10M6","CUT10M7","CUT10M8","CUT10M9","CUT10M10","CUT10M11","CUT10M12","CUT11M1","CUT11M2","CUT11M3","CUT11M4","CUT11M5","CUT11M6","CUT11M7","CUT11M8","CUT11M9","CUT11M10","CUT11M11","CUT11M12","CUT12M1","CUT12M2","CUT12M3","CUT12M4","CUT12M5","CUT12M6","CUT12M7","CUT12M8","CUT12M9","CUT12M10","CUT12M11","CUT12M12","CUT13M1","CUT13M2","CUT13M3","CUT13M4","CUT13M5","CUT13M6","CUT13M7","CUT13M8","CUT13M9","CUT13M10","CUT13M11","CUT13M12","CUT14M1","CUT14M2","CUT14M3","CUT14M4","CUT14M5","CUT14M6","CUT14M7","CUT14M8","CUT14M9","CUT14M10","CUT14M11","CUT14M12","CUT15M1","CUT15M2","CUT15M3","CUT15M4","CUT15M5","CUT15M6","CUT15M7","CUT15M8","CUT15M9","CUT15M10","CUT15M11"
"2012:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.6","78.4","78.5","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","78.4","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.5","76.5","76.5","76.5"
"2012:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.2","79.2","78.9","78.9","79.0","79.0","79.0","79.0","79.0","79.0","79.0","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.0","77.0","77.0","77.0"
"2012:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.0","78.7","78.9","78.9","78.9","78.9","78.9","78.9","78.9","78.9","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","76.9","76.9","76.9","76.9"
"2012:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.9","78.9","78.9","78.8","78.8","78.8","78.8","78.8","78.8","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","76.7","76.7","76.7","76.7"
"2012:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.3","79.2","79.2","79.2","79.2","79.2","79.2","79.2","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","76.8","76.8","76.8","76.8"
"2012:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.2","78.0","78.2","78.3","78.3","78.3","78.3","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","76.3","76.3","76.3","76.3"
"2012:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.3","78.2","78.3","78.4","78.4","78.4","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","76.2","76.2","76.2","76.2"
"2012:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","77.8","77.7","78.0","78.1","78.1","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.3","76.3","76.3","76.3"
"2012:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.4","78.7","79.1","79.2","77.8","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.9","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","76.5","76.5","76.5","76.5"
"2012:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.8","79.3","79.3","77.7","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","76.6","76.6","76.6","76.6"
"2013:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.1","79.2","77.6","77.6","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","76.5","76.5","76.5","76.5"
"2013:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.6","78.3","78.2","78.1","78.2","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","76.7","76.7","76.7","76.7"
"2013:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.5","78.3","78.1","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","76.8","76.8","76.8","76.8"
"2013:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","77.8","77.7","77.9","77.8","77.8","77.9","77.9","77.9","77.9","77.9","77.9","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","76.7","76.7","76.7","76.7"
"2013:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","77.6","77.7","77.7","77.8","77.9","77.9","77.9","77.9","77.9","77.9","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","76.6","76.6","76.6","76.6"
"2013:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","77.8","77.7","77.8","77.9","77.9","77.9","77.9","77.9","77.9","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","76.6","76.6","76.6","76.6"
"2013:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","77.6","77.6","77.7","77.7","77.7","77.7","77.7","77.7","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","77.5","76.2","76.2","76.2","76.2"
"2013:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","77.8","77.9","77.9","78.0","78.0","78.0","78.0","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","76.7","76.7","76.7","76.7"
"2013:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.3","78.3","78.3","78.3","78.4","78.4","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","78.3","77.0","77.0","77.0","77.0"
"2013:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.1","78.2","78.4","78.4","78.4","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","76.9","76.9","76.9","76.9"
"2013:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.0","79.1","78.8","78.9","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","77.0","77.0","77.0","77.0"
"2013:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.2","78.9","78.8","78.4","78.4","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","78.5","77.1","77.1","77.1","77.1"
"2014:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.5","78.5","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","78.1","76.8","76.8","76.8","76.8"
"2014:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.8","78.8","78.8","78.8","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","78.6","77.3","77.3","77.3","77.3"
"2014:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.2","79.3","79.3","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","77.8","77.8","77.8","77.8"
"2014:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.6","78.9","79.0","79.0","78.9","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","77.8","77.8","77.8","77.8"
"2014:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.1","79.1","79.0","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","78.0","78.0","78.0","78.0"
"2014:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.1","79.1","79.1","79.1","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","79.2","78.2","78.2","78.2","78.2"
"2014:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.2","79.1","79.1","79.2","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","78.3","78.3","78.3","78.3"
"2014:08","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.8","78.7","78.8","79.0","79.0","79.1","79.1","79.1","79.1","79.1","79.1","78.2","78.2","78.2","78.2"
"2014:09","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.3","79.2","79.5","79.5","79.4","79.4","79.4","79.4","79.4","79.4","78.5","78.5","78.5","78.5"
"2014:10","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.9","79.3","79.2","79.1","79.1","79.2","79.2","79.2","79.2","78.5","78.5","78.5","78.5"
"2014:11","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","80.1","80.0","79.8","79.8","79.8","79.8","79.8","79.8","79.0","79.0","79.0","79.0"
"2014:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.7","79.4","79.4","79.5","79.5","79.6","79.6","79.0","79.0","79.0","79.0"
"2015:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","79.4","79.1","79.1","79.2","79.1","79.1","78.7","78.7","78.7","78.7"
"2015:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.9","79.0","78.9","79.0","79.0","78.4","78.4","78.4","78.4"
"2015:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.4","78.6","78.8","79.0","78.3","78.2","78.2","78.2"
"2015:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.2","78.3","78.5","78.0","77.9","78.0","78.0"
"2015:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","78.1","78.2","77.7","77.5","77.6","77.6"
