"DATE","RCOND90M1","RCOND90M2","RCOND90M3","RCOND90M4","RCOND90M5","RCOND90M6","RCOND90M7","RCOND90M8","RCOND90M9","RCOND90M10","RCOND90M11","RCOND90M12","RCOND91M1","RCOND91M2","RCOND91M3","RCOND91M4","RCOND91M5","RCOND91M6","RCOND91M7","RCOND91M8","RCOND91M9","RCOND91M10","RCOND91M11","RCOND91M12","RCOND92M1","RCOND92M2","RCOND92M3","RCOND92M4","RCOND92M5","RCOND92M6","RCOND92M7","RCOND92M8","RCOND92M9","RCOND92M10","RCOND92M11","RCOND92M12","RCOND93M1","RCOND93M2","RCOND93M3","RCOND93M4","RCOND93M5","RCOND93M6","RCOND93M7","RCOND93M8","RCOND93M9","RCOND93M10","RCOND93M11","RCOND93M12","RCOND94M1","RCOND94M2","RCOND94M3","RCOND94M4","RCOND94M5","RCOND94M6","RCOND94M7","RCOND94M8","RCOND94M9","RCOND94M10","RCOND94M11","RCOND94M12","RCOND95M1","RCOND95M2","RCOND95M3","RCOND95M4","RCOND95M5","RCOND95M6","RCOND95M7","RCOND95M8","RCOND95M9","RCOND95M10","RCOND95M11","RCOND95M12","RCOND96M1","RCOND96M2","RCOND96M3","RCOND96M4","RCOND96M5","RCOND96M6","RCOND96M7","RCOND96M8","RCOND96M9","RCOND96M10","RCOND96M11","RCOND96M12","RCOND97M1","RCOND97M2","RCOND97M3","RCOND97M4","RCOND97M5","RCOND97M6","RCOND97M7","RCOND97M8","RCOND97M9","RCOND97M10","RCOND97M11","RCOND97M12","RCOND98M1","RCOND98M2","RCOND98M3","RCOND98M4","RCOND98M5","RCOND98M6","RCOND98M7","RCOND98M8","RCOND98M9","RCOND98M10","RCOND98M11","RCOND98M12","RCOND99M1","RCOND99M2","RCOND99M3","RCOND99M4","RCOND99M5","RCOND99M6","RCOND99M7","RCOND99M8","RCOND99M9","RCOND99M10","RCOND99M11","RCOND99M12"
"1968:Q3","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","166.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","189.4","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","#N/A","189.3"
"1968:Q4","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","165.3","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","188.5","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","190.8","#N/A","188.0"
"1969:Q1","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","168.8","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","192.0","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","194.1","#N/A","191.5"
"1969:Q2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","168.2","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","190.9","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","193.7","#N/A","190.9"
"1969:Q3","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","167.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","190.6","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","193.2","#N/A","190.4"
"1969:Q4","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","166.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","189.7","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","192.1","#N/A","189.5"
"1970:Q1","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","163.5","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","185.2","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","188.7","#N/A","186.1"
"1970:Q2","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","165.6","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","187.3","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","190.7","#N/A","188.0"
"1970:Q3","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","166.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","188.2","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","191.3","#N/A","188.5"
"1970:Q4","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","154.8","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","174.2","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","177.6","#N/A","174.9"
"1971:Q1","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","170.7","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","193.0","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","197.3","#N/A","194.6"
"1971:Q2","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","175.1","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","197.8","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","201.9","#N/A","199.0"
"1971:Q3","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","180.0","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","203.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","207.3","#N/A","204.3"
"1971:Q4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","187.4","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","211.5","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","216.4","#N/A","213.4"
"1972:Q1","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","191.7","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","215.9","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","221.7","#N/A","218.6"
"1972:Q2","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","196.1","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","220.9","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","227.2","#N/A","223.9"
"1972:Q3","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","201.4","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","233.2","#N/A","229.7"
"1972:Q4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","212.4","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","238.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","245.3","#N/A","242.2"
"1973:Q1","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","225.7","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","253.4","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","261.7","#N/A","257.9"
"1973:Q2","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","221.8","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","248.2","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","257.4","#N/A","253.8"
"1973:Q3","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","220.0","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","245.9","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","255.4","#N/A","251.8"
