"DATE","IPM10M1","IPM10M2","IPM10M3","IPM10M4","IPM10M5","IPM10M6","IPM10M7","IPM10M8","IPM10M9","IPM10M10","IPM10M11","IPM10M12","IPM11M1","IPM11M2","IPM11M3","IPM11M4","IPM11M5","IPM11M6","IPM11M7","IPM11M8","IPM11M9","IPM11M10","IPM11M11","IPM11M12","IPM12M1","IPM12M2","IPM12M3","IPM12M4","IPM12M5","IPM12M6","IPM12M7","IPM12M8","IPM12M9","IPM12M10","IPM12M11","IPM12M12","IPM13M1","IPM13M2","IPM13M3","IPM13M4","IPM13M5","IPM13M6","IPM13M7","IPM13M8","IPM13M9","IPM13M10","IPM13M11","IPM13M12","IPM14M1","IPM14M2","IPM14M3","IPM14M4","IPM14M5","IPM14M6","IPM14M7","IPM14M8","IPM14M9","IPM14M10","IPM14M11","IPM14M12","IPM15M1","IPM15M2","IPM15M3","IPM15M4","IPM15M5","IPM15M6","IPM15M7","IPM15M8","IPM15M9","IPM15M10","IPM15M11"
"1995:10","79.3","79.3","79.3","79.3","79.3","79.3","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.2","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","74.9","74.9","74.9","74.9"
"1995:11","79.3","79.3","79.3","79.3","79.3","79.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","75.0","75.0","75.0","75.0"
"1995:12","79.7","79.7","79.7","79.7","79.7","79.7","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.6","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","69.9","75.2","75.2","75.2","75.2"
"1996:01","79.0","79.0","79.0","79.0","79.0","79.0","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.1","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.3","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","69.4","74.6","74.6","74.6","74.6"
"1996:02","80.3","80.3","80.3","80.3","80.3","80.3","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.2","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","70.4","75.8","75.8","75.8","75.8"
"1996:03","80.2","80.2","80.2","80.2","80.2","80.2","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.0","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.1","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","70.3","75.7","75.7","75.7","75.7"
"1996:04","81.0","81.0","81.0","81.0","81.0","81.0","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.7","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","70.9","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.0","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","71.1","76.5","76.5","76.5","76.5"
"1996:05","81.5","81.5","81.5","81.5","81.5","81.5","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.2","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.3","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.5","71.5","71.5","71.5","71.5","71.5","71.5","71.5","71.5","71.5","71.5","71.5","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","71.6","77.1","77.1","77.1","77.1"
"1996:06","82.4","82.4","82.4","82.4","82.4","82.4","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.0","72.1","72.1","72.1","72.1","72.1","72.1","72.1","72.1","72.1","72.1","72.1","72.1","72.4","72.4","72.4","72.4","72.4","72.4","72.4","72.4","72.4","72.4","72.4","72.4","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","77.9","77.9","77.9","77.9"
"1996:07","82.6","82.6","82.6","82.6","82.6","82.6","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.2","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.3","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.6","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","72.5","78.1","78.1","78.1","78.1"
"1996:08","83.1","83.1","83.1","83.1","83.1","83.1","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.7","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","72.8","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","73.0","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","72.9","78.5","78.5","78.5","78.5"
"1996:09","83.7","83.7","83.7","83.7","83.7","83.7","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.3","73.3","73.3","73.3","73.3","73.3","73.3","73.3","73.3","73.3","73.3","73.3","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","79.2","79.2","79.2","79.2"
"1996:10","83.6","83.6","83.6","83.6","83.6","83.6","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.1","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.2","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.5","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","73.4","79.0","79.0","79.0","79.0"
"1996:11","84.3","84.3","84.3","84.3","84.3","84.3","73.7","73.7","73.7","73.7","73.7","73.7","73.7","73.7","73.7","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","73.8","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","74.0","79.7","79.7","79.7","79.7"
"1996:12","85.0","85.0","85.0","85.0","85.0","85.0","74.3","74.3","74.3","74.3","74.3","74.3","74.3","74.3","74.3","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","74.6","80.4","80.4","80.4","80.4"
"1997:01","85.1","85.1","85.1","85.1","85.1","85.1","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.4","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.5","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","74.7","80.5","80.5","80.5","80.5"
"1997:02","86.3","86.3","86.3","86.3","86.3","86.3","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.4","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.5","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","75.7","81.6","81.6","81.6","81.6"
"1997:03","87.3","87.3","87.3","87.3","87.3","87.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.3","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","76.6","82.5","82.5","82.5","82.5"
"1997:04","87.1","87.1","87.1","87.1","87.1","87.1","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.2","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.5","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","76.4","82.4","82.4","82.4","82.4"
"1997:05","87.9","87.9","87.9","87.9","87.9","87.9","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.8","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","76.9","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.2","77.1","77.1","77.1","77.1","77.1","77.1","77.1","77.1","77.1","77.1","77.1","77.1","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","77.0","83.0","83.0","83.0","83.0"
"1997:06","88.5","88.5","88.5","88.5","88.5","88.5","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.3","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.4","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","77.6","83.6","83.6","83.6","83.6"
"1997:07","88.8","88.8","88.8","88.8","88.8","88.8","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.7","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","77.8","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.0","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","78.2","84.2","84.2","84.2","84.2"
"1997:08","90.4","90.4","90.4","90.4","90.4","90.4","78.9","78.9","78.9","78.9","78.9","78.9","78.9","78.9","78.9","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.0","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.3","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","79.1","85.3","85.3","85.3","85.3"
"1997:09","91.2","91.2","91.2","91.2","91.2","91.2","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.6","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","79.7","80.0","80.0","80.0","80.0","80.0","80.0","80.0","80.0","80.0","80.0","80.0","80.0","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.9","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","79.8","86.1","86.1","86.1","86.1"
"1997:10","91.7","91.7","91.7","91.7","91.7","91.7","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.1","80.2","80.2","80.2","80.2","80.2","80.2","80.2","80.2","80.2","80.2","80.2","80.2","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.4","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","80.5","86.8","86.8","86.8","86.8"
"1997:11","92.7","92.7","92.7","92.7","92.7","92.7","81.0","81.0","81.0","81.0","81.0","81.0","81.0","81.0","81.0","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.1","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","81.4","87.8","87.8","87.8","87.8"
"1997:12","93.2","93.2","93.2","93.2","93.2","93.2","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.3","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.5","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","81.7","88.1","88.1","88.1","88.1"
"1998:01","93.9","93.9","93.9","93.9","93.9","93.9","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","88.9","88.9","88.9","88.9"
"1998:02","93.9","93.9","93.9","93.9","93.9","93.9","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","89.0","89.0","89.0","89.0"
"1998:03","93.8","93.8","93.8","93.8","93.8","93.8","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.0","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.1","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","88.9","88.9","88.9","88.9"
"1998:04","94.4","94.4","94.4","94.4","94.4","94.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.7","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","82.8","89.3","89.3","89.3","89.3"
"1998:05","94.9","94.9","94.9","94.9","94.9","94.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","82.9","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","83.2","89.8","89.8","89.8","89.8"
"1998:06","94.3","94.3","94.3","94.3","94.3","94.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.3","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.4","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.6","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","82.5","89.1","89.1","89.1","89.1"
"1998:07","93.8","93.8","93.8","93.8","93.8","93.8","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","81.9","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","82.2","88.7","88.7","88.7","88.7"
"1998:08","96.1","96.1","96.1","96.1","96.1","96.1","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.1","84.1","84.1","84.1","84.1","84.1","84.1","84.1","84.1","84.1","84.1","84.1","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.3","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","84.2","90.9","90.9","90.9","90.9"
"1998:09","95.8","95.8","95.8","95.8","95.8","95.8","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.7","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","83.8","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","84.0","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","83.9","90.7","90.7","90.7","90.7"
"1998:10","96.6","96.6","96.6","96.6","96.6","96.6","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.5","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","84.7","91.5","91.5","91.5","91.5"
"1998:11","96.8","96.8","96.8","96.8","96.8","96.8","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.6","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","84.8","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","85.0","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","84.9","91.7","91.7","91.7","91.7"
"1998:12","97.3","97.3","97.3","97.3","97.3","97.3","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.1","85.2","85.2","85.2","85.2","85.2","85.2","85.2","85.2","85.2","85.2","85.2","85.2","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","92.2","92.2","92.2","92.2"
"1999:01","97.7","97.7","97.7","97.7","97.7","97.7","85.3","85.3","85.3","85.3","85.3","85.3","85.3","85.3","85.3","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.4","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","85.6","92.5","92.5","92.5","92.5"
"1999:02","98.4","98.4","98.4","98.4","98.4","98.4","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.0","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","86.3","93.2","93.2","93.2","93.2"
"1999:03","98.3","98.3","98.3","98.3","98.3","98.3","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","85.9","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","93.1","93.1","93.1","93.1"
"1999:04","98.6","98.6","98.6","98.6","98.6","98.6","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.2","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.6","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","86.5","93.5","93.5","93.5","93.5"
