"DATE","PCONGM09M8","PCONGM09M9","PCONGM09M10","PCONGM09M11","PCONGM09M12","PCONGM10M1","PCONGM10M2","PCONGM10M3","PCONGM10M4","PCONGM10M5","PCONGM10M6","PCONGM10M7","PCONGM10M8","PCONGM10M9","PCONGM10M10","PCONGM10M11","PCONGM10M12","PCONGM11M1","PCONGM11M2","PCONGM11M3","PCONGM11M4","PCONGM11M5","PCONGM11M6","PCONGM11M7","PCONGM11M8","PCONGM11M9","PCONGM11M10","PCONGM11M11","PCONGM11M12","PCONGM12M1","PCONGM12M2","PCONGM12M3","PCONGM12M4","PCONGM12M5","PCONGM12M6","PCONGM12M7","PCONGM12M8","PCONGM12M9","PCONGM12M10","PCONGM12M11","PCONGM12M12","PCONGM13M1","PCONGM13M2","PCONGM13M3","PCONGM13M4","PCONGM13M5","PCONGM13M6","PCONGM13M7","PCONGM13M8","PCONGM13M9","PCONGM13M10","PCONGM13M11","PCONGM13M12","PCONGM14M1","PCONGM14M2","PCONGM14M3","PCONGM14M4","PCONGM14M5","PCONGM14M6","PCONGM14M7","PCONGM14M8","PCONGM14M9","PCONGM14M10","PCONGM14M11","PCONGM14M12","PCONGM15M1","PCONGM15M2","PCONGM15M3","PCONGM15M4","PCONGM15M5","PCONGM15M6","PCONGM15M7","PCONGM15M8","PCONGM15M9","PCONGM15M10","PCONGM15M11"
"2008:11","103.176","103.176","103.176","103.176","103.176","103.176","103.176","103.176","103.176","103.176","103.176","103.176","102.917","102.917","102.917","102.917","102.917","102.917","102.917","102.917","102.917","102.917","102.917","102.917","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","102.542","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496","99.496"
"2008:12","101.353","101.353","101.353","101.353","101.353","101.353","101.353","101.353","101.353","101.353","101.353","101.353","101.176","101.176","101.176","101.176","101.176","101.176","101.176","101.176","101.176","101.176","101.176","101.176","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","100.7","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755","97.755"
"2009:01","101.755","101.755","101.755","101.755","101.755","101.755","101.755","101.755","101.755","101.755","101.755","101.755","101.579","101.579","101.579","101.579","101.579","101.579","101.579","101.579","101.579","101.579","101.579","101.579","101.074","101.074","101.074","101.074","101.074","101.074","101.074","101.074","101.074","101.074","101.074","101.074","100.945","100.945","100.945","100.945","100.945","100.945","100.945","100.945","100.945","100.945","100.945","100.945","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985","97.985"
"2009:02","102.511","102.511","102.511","102.511","102.511","102.511","102.511","102.511","102.511","102.511","102.511","102.511","102.345","102.345","102.345","102.345","102.345","102.345","102.345","102.345","102.345","102.345","102.345","102.345","101.922","101.922","101.922","101.922","101.922","101.922","101.922","101.922","101.922","101.922","101.922","101.922","101.722","101.722","101.722","101.722","101.722","101.722","101.722","101.722","101.722","101.722","101.722","101.722","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682","98.682"
"2009:03","102.292","102.292","102.292","102.292","102.292","102.292","102.292","102.292","102.292","102.292","102.292","102.292","102.193","102.193","102.193","102.193","102.193","102.193","102.193","102.193","102.193","102.193","102.193","102.193","101.729","101.729","101.729","101.729","101.729","101.729","101.729","101.729","101.729","101.729","101.729","101.729","101.491","101.491","101.491","101.491","101.491","101.491","101.491","101.491","101.491","101.491","101.491","101.491","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49","98.49"
"2009:04","102.33","102.333","102.335","102.335","102.335","102.335","102.335","102.335","102.335","102.335","102.335","102.335","102.39","102.39","102.39","102.39","102.39","102.39","102.39","102.39","102.39","102.39","102.39","102.39","102.032","102.032","102.032","102.032","102.032","102.032","102.032","102.032","102.032","102.032","102.032","102.032","101.726","101.726","101.726","101.726","101.726","101.726","101.726","101.726","101.726","101.726","101.726","101.726","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722","98.722"
"2009:05","102.37","102.377","102.379","102.379","102.379","102.379","102.379","102.379","102.379","102.379","102.379","102.379","102.523","102.523","102.523","102.523","102.523","102.523","102.523","102.523","102.523","102.523","102.523","102.523","102.195","102.195","102.195","102.195","102.195","102.195","102.195","102.195","102.195","102.195","102.195","102.195","101.975","101.975","101.975","101.975","101.975","101.975","101.975","101.975","101.975","101.975","101.975","101.975","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992","98.992"
"2009:06","103.857","103.87","103.877","103.877","103.877","103.877","103.877","103.877","103.877","103.877","103.877","103.877","104.009","104.009","104.009","104.009","104.009","104.009","104.009","104.009","104.009","104.009","104.009","104.009","103.565","103.565","103.565","103.565","103.565","103.565","103.565","103.565","103.565","103.565","103.565","103.565","103.665","103.665","103.665","103.665","103.665","103.665","103.665","103.665","103.665","103.665","103.665","103.665","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553","100.553"
"2009:07","#N/A","103.682","103.688","103.686","103.684","103.68","103.68","103.68","103.68","103.68","103.68","103.68","103.926","103.926","103.926","103.926","103.926","103.926","103.926","103.926","103.926","103.926","103.926","103.926","103.572","103.572","103.572","103.572","103.572","103.572","103.572","103.572","103.572","103.572","103.572","103.572","103.458","103.458","103.458","103.458","103.458","103.458","103.458","103.458","103.458","103.458","103.458","103.458","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283","100.283"
"2009:08","#N/A","#N/A","104.396","104.395","104.391","104.383","104.383","104.383","104.383","104.383","104.383","104.383","104.519","104.519","104.519","104.519","104.519","104.519","104.519","104.519","104.519","104.519","104.519","104.519","104.094","104.094","104.094","104.094","104.094","104.094","104.094","104.094","104.094","104.094","104.094","104.094","103.976","103.976","103.976","103.976","103.976","103.976","103.976","103.976","103.976","103.976","103.976","103.976","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754","100.754"
"2009:09","#N/A","#N/A","#N/A","104.6","104.594","104.584","104.584","104.584","104.584","104.584","104.584","104.584","104.764","104.764","104.764","104.764","104.764","104.764","104.764","104.764","104.764","104.764","104.764","104.764","104.355","104.355","104.355","104.355","104.355","104.355","104.355","104.355","104.355","104.355","104.355","104.355","104.236","104.236","104.236","104.236","104.236","104.236","104.236","104.236","104.236","104.236","104.236","104.236","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025","101.025"
"2009:10","#N/A","#N/A","#N/A","#N/A","104.831","104.817","104.825","104.663","104.664","104.664","104.664","104.664","104.875","104.875","104.875","104.875","104.875","104.875","104.875","104.875","104.875","104.875","104.875","104.875","104.485","104.485","104.485","104.485","104.485","104.485","104.485","104.485","104.485","104.485","104.485","104.485","104.438","104.438","104.438","104.438","104.438","104.438","104.438","104.438","104.438","104.438","104.438","104.438","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236","101.236"
"2009:11","#N/A","#N/A","#N/A","#N/A","#N/A","105.416","105.439","104.918","104.919","104.919","104.919","104.919","105.149","105.149","105.149","105.149","105.149","105.149","105.149","105.149","105.149","105.149","105.149","105.149","104.732","104.732","104.732","104.732","104.732","104.732","104.732","104.732","104.732","104.732","104.732","104.732","104.78","104.78","104.78","104.78","104.78","104.78","104.78","104.78","104.78","104.78","104.78","104.78","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611","101.611"
"2009:12","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.529","105.101","105.103","105.103","105.103","105.103","105.337","105.337","105.337","105.337","105.337","105.337","105.337","105.337","105.337","105.337","105.337","105.337","104.754","104.754","104.754","104.754","104.754","104.754","104.754","104.754","104.754","104.754","104.754","104.754","104.843","104.843","104.843","104.843","104.843","104.843","104.843","104.843","104.843","104.843","104.843","104.843","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667","101.667"
"2010:01","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.538","105.542","105.536","105.536","105.536","105.922","105.922","105.922","105.922","105.922","105.922","105.922","105.922","105.922","105.922","105.922","105.922","105.294","105.294","105.294","105.294","105.294","105.294","105.294","105.294","105.294","105.294","105.294","105.294","105.183","105.183","105.183","105.183","105.183","105.183","105.183","105.183","105.183","105.183","105.183","105.183","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958","101.958"
"2010:02","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.355","105.35","105.348","105.348","105.716","105.716","105.716","105.716","105.716","105.716","105.716","105.716","105.716","105.716","105.716","105.716","105.197","105.197","105.197","105.197","105.197","105.197","105.197","105.197","105.197","105.197","105.197","105.197","105.001","105.001","105.001","105.001","105.001","105.001","105.001","105.001","105.001","105.001","105.001","105.001","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742","101.742"
"2010:03","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","105.344","105.342","105.342","105.714","105.714","105.714","105.714","105.714","105.714","105.714","105.714","105.714","105.714","105.714","105.714","105.096","105.096","105.096","105.096","105.096","105.096","105.096","105.096","105.096","105.096","105.096","105.096","104.892","104.892","104.892","104.892","104.892","104.892","104.892","104.892","104.892","104.892","104.892","104.892","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657","101.657"
"2010:04","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","104.988","104.99","105.363","105.362","105.364","105.364","105.364","105.364","105.364","105.364","105.364","105.364","105.364","105.364","104.881","104.881","104.881","104.881","104.881","104.881","104.881","104.881","104.881","104.881","104.881","104.881","104.61","104.61","104.61","104.61","104.61","104.61","104.61","104.61","104.61","104.61","104.61","104.61","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351","101.351"
"2010:05","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","104.386","104.758","104.752","104.755","104.755","104.755","104.755","104.755","104.755","104.755","104.755","104.755","104.755","104.303","104.303","104.303","104.303","104.303","104.303","104.303","104.303","104.303","104.303","104.303","104.303","104.204","104.204","104.204","104.204","104.204","104.204","104.204","104.204","104.204","104.204","104.204","104.204","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112","101.112"
"2010:06","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","104.322","104.312","104.318","104.318","104.318","104.318","104.318","104.318","104.318","104.318","104.318","104.318","103.674","103.674","103.674","103.674","103.674","103.674","103.674","103.674","103.674","103.674","103.674","103.674","104.036","104.036","104.036","104.036","104.036","104.036","104.036","104.036","104.036","104.036","104.036","104.036","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976","100.976"
"2010:07","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","104.715","104.716","104.719","104.712","104.713","104.713","104.713","104.713","104.713","104.713","104.713","104.195","104.195","104.195","104.195","104.195","104.195","104.195","104.195","104.195","104.195","104.195","104.195","104.274","104.274","104.274","104.274","104.274","104.274","104.274","104.274","104.274","104.274","104.274","104.274","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086","101.086"
